Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
5D,9C,4D,3C,2S,5H,1,0,JH,QS,7S,KC,10C,0,0,5C,9H,8D,3S,AC,0,0,3H,7C,8H,6D,4S,0,0,AD,4H,7D,6H,10H,0,0,QC,KD,10S,4C,QH,1,1
3H,5D,JC,JD,AS,6H,1,0,4D,7H,JH,10H,9S,0,0,4C,9H,2H,2D,6D,1,0,7C,5H,4S,KD,10C,0,1,8C,AC,8D,AD,QD,2,0,9D,KC,6S,2S,3S,0,0
AH,6C,2C,4C,AS,KD,1,0,10S,3C,JS,7D,JC,1,1,3S,9C,8S,8H,QD,1,0,5H,JH,10H,9S,4S,0,0,QS,5S,KC,6H,2S,0,0,9D,5D,10C,10D,JD,1,0
8D,3S,9D,7H,KS,KH,0,1,2D,QH,5S,JD,2C,1,0,QS,JH,4C,6H,JC,1,0,10C,5D,9S,6S,4D,0,0,5H,6D,8H,10H,JS,0,0,AH,4S,3H,QC,7C,0,0
6H,6C,10S,JD,8S,5D,1,0,2H,4H,3C,KH,AD,0,0,5S,3H,AS,3D,9H,1,0,4C,JH,7D,7C,10C,1,1,KC,3S,4D,KD,10H,0,0,8D,9S,AH,JC,6S,0,0
3H,7C,6C,AD,2D,AH,1,0,9C,7D,2C,7S,QD,1,0,AS,4H,9H,10H,4D,1,0,KC,8S,10S,4S,2S,0,0,QH,8C,QC,JC,JD,2,1,10C,10D,5D,3D,AC,1,0
8S,QS,3S,JH,6S,KC,0,0,10D,2H,8D,3C,7H,0,0,5S,QH,4D,KH,10H,0,0,3D,5H,2S,6C,5D,1,1,QD,AS,JC,7C,5C,0,0,JD,6D,7D,4S,4C,1,0
3D,5C,JD,3C,10C,6S,1,0,KD,7H,5D,4H,KH,0,1,QH,7C,2C,QC,KS,1,0,9S,5S,2D,JS,9C,1,0,4D,8S,6D,AH,8C,1,0,10S,4C,AS,QD,8D,0,0
6H,4C,5S,KS,JD,5C,1,1,AD,KD,4S,QH,2D,0,0,2C,9D,JC,AS,KH,0,0,2S,3D,3C,6S,QS,1,0,3H,6D,3S,10C,AH,1,0,5H,10H,JS,QC,AC,0,0
QC,4C,KC,5C,JD,KS,0,0,2H,9S,3H,AH,3D,1,1,QS,AD,2D,8C,KD,0,0,AS,QH,3S,7D,QD,1,0,5S,10H,6C,9H,7H,0,0,3C,8S,6H,KH,JH,0,0
KS,6C,4S,KC,4H,KH,1,1,2H,QS,5H,7S,QH,1,0,QD,QC,6H,10D,10C,2,0,6S,5S,9C,9S,3D,1,0,9D,6D,JC,3C,JH,1,0,7C,9H,2C,2D,8H,1,0
3D,8H,KS,AH,JH,QH,0,0,4S,6C,5H,9D,AD,0,0,9S,10D,JC,5S,KC,0,0,9H,7D,AC,JS,AS,1,0,4C,QC,5C,6D,4H,1,0,8D,3S,2H,KD,10H,0,1
10C,KS,5S,AS,JC,3D,0,0,4S,2S,AC,9D,6D,0,0,QH,JS,QC,8H,AD,1,0,KC,8C,4D,3H,9S,0,0,3S,10S,10H,10D,8D,1,1,6S,4H,2H,QS,3C,0,0
JS,4S,AH,QC,7C,3H,0,0,6H,JD,10H,AS,10S,1,1,10D,KD,QH,7S,2S,0,0,8H,QD,AC,JH,9D,0,0,10C,KH,3S,3C,2H,1,0,4C,9S,5H,JC,4D,1,0
KH,10S,AD,5D,3H,5C,1,0,8C,9C,4C,2C,9D,1,0,7D,6S,JD,9S,JH,1,0,2H,3D,9H,8H,5H,0,1,6C,KD,6H,AS,KS,1,0,AC,JS,8S,2S,7S,0,0
QH,QS,7H,5C,4S,9D,1,1,8C,6H,10S,6S,7D,1,0,AH,JD,6D,2D,KD,0,0,9S,KC,4C,JS,3H,0,0,JC,5H,AD,8D,2C,0,0,9H,2S,JH,7C,5S,0,0
6H,3H,5S,QC,7S,5C,1,0,5H,6S,10D,8D,10H,1,0,7H,8H,9S,AD,KS,0,1,10C,KC,6D,2C,AC,0,0,JS,AH,9C,6C,JH,1,0,5D,2H,AS,QD,KD,0,0
JC,7C,QH,9H,5S,8C,0,0,10D,6C,AH,3D,8D,0,0,KS,KD,2S,JH,7D,0,0,7H,2C,10C,JS,3C,0,0,5C,7S,KH,KC,4D,0,0,3S,3H,6H,4H,6D,2,1
2D,KS,7S,2S,10H,10C,2,0,AS,6D,5C,8S,KC,0,0,QC,JC,9D,9S,3D,1,0,9H,5S,2C,9C,4C,1,0,8D,QH,2H,10S,8H,1,0,4S,JD,AC,6S,6H,1,1
4D,4H,9C,5H,QS,2D,1,0,6C,5C,JS,7C,AS,0,0,10H,6S,5S,QC,6H,1,0,9D,AD,3H,2H,6D,0,0,KD,KC,2C,3S,8H,0,1,10S,QH,2S,10D,10C,1,0
10C,10H,8C,6H,3D,5H,1,1,4S,9S,QD,7D,AC,0,0,2C,QC,KC,10S,5S,0,0,5D,AD,6D,JS,9C,0,0,10D,JH,4D,KD,8D,0,0,3S,KH,2D,2S,5C,1,0
8H,AD,AS,9S,9C,5C,2,1,AC,6D,2H,AH,4H,1,0,JD,QC,3H,7H,QD,1,0,7C,8S,5S,QS,7S,1,0,10H,KH,KS,2S,4C,0,0,10D,10S,5H,3D,9D,1,0
7D,3C,JH,AD,10H,10D,1,0,QD,KD,JC,4D,QC,1,0,3H,KS,10C,9C,7C,0,0,10S,AH,2D,5H,JS,0,0,6D,AC,KC,4C,8D,0,0,7S,8C,QH,4H,4S,1,1
10C,8D,10H,AC,6H,5H,1,0,9S,10D,3D,9C,KC,1,0,AD,4H,7C,AS,2H,1,0,KH,4S,8H,8C,2C,1,0,9H,2S,AH,QS,6S,0,0,5D,QC,9D,5S,4C,1,1
AH,JC,4D,8D,3C,7D,0,0,7C,4S,QH,5S,6H,0,0,2H,5C,6C,9C,2S,1,1,9S,5H,AD,7S,8H,0,0,KC,3D,QC,QS,8S,1,0,8C,7H,AC,2D,6S,0,0
JD,2D,10D,4C,KD,4D,1,0,JC,QH,5D,8D,6H,0,0,3D,8C,QD,6C,7D,0,0,QS,JS,5S,4H,4S,1,1,QC,8H,KH,7H,3H,0,0,AD,7C,AS,5H,3C,1,0
4D,5H,7S,7D,JS,5D,2,0,8H,3D,2D,2S,KS,1,0,AS,4H,9H,10H,2H,0,0,QD,9D,4S,8C,10D,0,1,3C,AH,AD,6S,6D,2,0,QH,8S,10S,7C,4C,0,0
8S,2H,4S,10C,AC,JC,0,0,8H,5D,6D,KD,7S,0,0,KS,9H,KH,2D,4C,0,0,9S,JD,10D,4D,QS,0,1,5C,7H,8C,6C,JS,0,0,AH,3D,9D,5H,3H,1,0
AC,4C,5D,KS,2C,9D,0,0,AS,5C,10C,5H,6C,1,1,8S,QC,QS,JD,AH,1,0,10H,7S,3S,4S,8C,0,0,JH,2D,2H,2S,3H,1,0,10S,QD,7C,6S,6H,1,0
AC,6S,2C,7H,8S,6C,1,0,QD,3D,3S,QS,3C,2,1,JH,7S,9D,5S,AH,0,0,2S,JD,4H,5D,10C,0,0,10H,KD,9S,2H,3H,0,0,10D,QC,5H,KH,7C,0,0
10S,3H,3D,8S,6C,5H,1,0,8H,10C,5C,JS,10D,1,1,9S,QC,6H,4D,3C,0,0,JD,7S,7C,KC,7H,1,0,2C,9D,QD,5S,AC,0,0,4S,9H,2H,KH,6D,0,0
10S,5S,3H,7H,3S,AC,1,0,3D,QH,10C,6D,8S,0,0,KH,2C,6S,6H,QS,1,0,8H,KD,8C,4C,QD,1,0,KC,2H,9H,7D,QC,0,0,7S,2D,5D,2S,9D,1,1
QC,7S,3H,AS,2C,QD,1,0,3C,6D,10C,KC,3S,1,0,9C,5H,10H,8D,10S,1,0,7H,2D,KD,9D,KH,0,0,4C,9S,4D,5S,JH,1,1,2H,7D,5C,3D,JC,0,0
KH,2H,4S,3H,QS,7H,0,0,10D,9H,5S,QD,9S,1,1,AS,6S,4D,KD,4C,1,0,AD,5D,10C,8H,8C,1,0,9C,2D,6D,3S,KC,0,0,10H,2C,KS,10S,3C,1,0
AH,8S,AC,2S,4S,7S,1,0,10D,9S,JH,JD,8H,1,0,9C,KH,10S,4H,QC,0,0,KC,6D,4D,AS,JC,0,0,8D,2H,6H,5H,QD,0,0,7C,6C,7D,6S,5C,2,1
3D,7S,4C,JS,AC,8S,0,0,5C,9S,7D,9C,AD,1,0,10H,10C,7C,9H,KS,1,1,JC,3C,JH,2C,7H,1,0,3H,6D,10D,QS,5D,0,0,2S,QH,JD,KH,6H,0,0
7S,9H,QH,8C,QD,JS,1,1,2D,9C,JD,9D,3H,1,0,5D,4C,3D,2S,4S,1,0,10S,8H,JC,5C,5H,1,0,10C,4D,KS,KD,10H,1,0,QC,10D,AD,9S,QS,1,0
9H,8C,5S,10H,8H,10S,2,0,7C,7D,7H,8D,AD,1,0,3S,4S,6H,9S,KD,0,0,9D,8S,6C,10C,2S,0,0,10D,2H,2D,6D,6S,2,0,7S,JH,3C,KS,JS,1,1
QH,10D,8H,AC,KS,4D,0,1,2S,3H,9D,10H,8C,0,0,6C,4H,3D,AD,4S,1,0,9C,JH,10C,KH,3C,0,0,9S,AH,JS,8D,2C,0,0,6D,7D,QD,7S,8S,1,0
KD,5S,AS,AH,2S,6C,1,0,7C,5D,10D,10S,5H,2,1,9C,8C,10C,4D,7H,0,0,QC,8D,4S,6H,7S,0,0,8S,3S,QH,JS,4H,0,0,KH,QS,8H,2D,QD,1,0
AC,4H,2S,6D,5S,9C,0,0,7S,9H,3D,JC,8S,0,1,5C,3C,7D,2H,10S,0,0,AS,4S,4C,4D,10C,1,0,QC,8D,QD,5H,JD,1,0,JH,6S,2D,6C,10H,1,0
3D,4C,9H,6S,3C,JC,1,0,KH,AC,7C,10H,JS,0,0,5H,KC,8D,10S,10D,1,0,2S,9C,4D,5C,3H,0,0,6D,AS,9D,QC,5D,0,1,QH,JD,10C,3S,8C,0,0
5H,4D,4H,6D,KD,8H,1,0,6C,QH,9H,JD,2C,0,0,9D,4S,JC,9S,7H,1,0,KC,2S,10D,5S,8S,0,1,9C,5D,AD,8D,2H,0,0,8C,7D,3D,2D,QS,0,0
7D,JC,KH,9D,AH,JH,1,0,3S,2D,KD,JS,5S,0,0,8S,10D,AD,JD,7C,0,0,4D,4S,QD,8C,9H,1,1,5C,QC,4H,QH,10H,1,0,10S,9C,AC,KC,6H,0,0
KH,4S,5H,8H,7C,5C,1,0,JC,KS,8D,AH,3H,0,0,KD,10D,2C,9C,9D,1,1,10C,KC,AD,5D,7D,0,0,4D,JH,9S,6C,AC,0,0,8C,2S,4H,2H,7S,1,0
AS,5C,JD,6S,4D,10C,0,0,7S,4H,10H,7D,AC,1,0,6C,QH,6D,KC,QC,2,1,8S,6H,7H,QS,7C,1,0,KD,10S,10D,3C,9H,1,0,2D,5S,9S,JH,8D,0,0
QH,7S,7D,6D,3C,2H,1,1,4S,7C,8C,10C,10S,1,0,JH,JC,QS,KH,9D,1,0,10D,JS,6C,9H,4H,0,0,KD,9S,4D,AH,5S,0,0,10H,6H,5C,5H,5D,1,0
7S,9H,AC,8S,10C,4C,0,0,9C,JD,6H,4S,7D,0,0,6C,2S,KH,5S,3H,0,0,10S,QC,6D,AD,QS,1,0,3C,JH,QH,7H,AH,0,1,9S,10D,2D,JS,4D,0,0
8D,7D,3S,4D,6H,8S,1,0,QD,4C,2S,2H,KH,1,0,AC,AH,8C,JH,4S,1,0,10C,4H,3C,JS,9C,0,0,JC,JD,KC,QC,2D,1,1,9S,7H,KD,6S,5S,0,0
4C,7D,AD,JD,6S,5H,0,0,3C,7S,8S,10S,3H,1,0,10C,JC,KS,JS,10H,2,1,QH,2H,6D,JH,KD,0,0,3D,AH,9H,4D,3S,1,0,4H,2S,5D,10D,2C,1,0
9H,QS,10H,10C,5D,4H,1,0,8S,AS,6S,8C,10S,1,0,5S,QD,QH,6C,7D,1,1,KH,QC,9C,6D,4S,0,0,3S,9D,AC,10D,2C,0,0,KC,6H,KD,7C,JC,0,0
9D,8S,7S,4C,QC,4S,1,1,AS,2H,KS,5C,7D,0,0,8C,9C,5S,6S,3S,0,0,KD,QH,9H,4D,9S,1,0,3H,JD,6D,10D,AH,0,0,JC,JS,QS,5D,2D,1,0
7D,QS,7H,6H,QH,9D,2,0,6D,8H,KC,KH,3S,0,0,QD,9S,2D,10C,JD,0,0,3H,8D,4S,10H,9H,0,0,AS,4C,2S,AC,3C,1,1,6S,7S,AD,JC,3D,0,0
5D,6C,KS,8H,KH,3D,0,0,7H,7C,2S,10H,JS,1,0,10C,5C,JD,2C,AC,0,0,8S,AD,7S,5H,10S,0,1,6H,9C,QS,4H,AH,0,0,4C,9H,3H,3S,7D,1,0
10C,AH,6D,4H,5C,JH,0,0,KD,10H,KH,5H,10D,1,1,AS,5S,6H,9C,JC,0,0,6C,8C,QS,4D,8S,1,0,3C,QC,9H,7S,7D,1,0,2D,9S,9D,2S,7C,2,0
3H,2C,10C,5S,3D,AS,1,0,6H,KH,JS,6D,5C,1,0,7C,6C,8D,QH,QC,1,1,7D,QD,2S,10D,9H,0,0,QS,AD,KC,AC,9S,1,0,JC,8S,9C,10S,9D,1,0
4D,3H,4C,6S,JS,4S,1,0,8H,3D,7C,5H,QC,0,0,AC,KS,KH,7H,JH,0,0,9H,9D,5C,AD,8S,1,0,8C,5D,6D,6C,10S,1,1,QH,10H,7D,2S,JC,0,0
6H,8H,KC,KH,8C,4S,1,0,10S,5D,10C,AS,9C,1,0,AH,JH,3S,QC,7C,0,0,6C,6D,9S,4C,3H,1,0,KS,10H,5H,2H,4D,0,0,5S,10D,2C,KD,7S,0,1
6C,QH,4H,8S,10D,2H,0,0,7C,JD,KC,9D,KS,0,0,JC,QC,AD,3C,KH,0,0,5H,9H,JH,KD,5D,1,1,10C,7H,AC,6H,8H,0,0,QD,10S,JS,2D,9C,0,0
JC,QC,3D,6C,8C,JD,1,0,7S,6D,AC,4C,5H,0,0,3H,10D,10H,4S,8H,1,0,QS,KS,4D,7C,JH,0,1,AD,2C,4H,QD,KH,0,0,5D,9C,9H,3C,3S,2,0
3H,QD,2H,2C,4S,8D,1,0,4H,AC,10H,QC,8S,0,0,3D,7H,7S,JD,QH,1,0,9H,9C,9S,10D,QS,1,0,10C,AH,7C,3C,AD,1,0,JH,JC,9D,5D,5C,2,1
9H,3C,10C,KH,10D,AC,1,0,AS,10S,7S,AH,4H,1,0,9C,3H,2S,8C,7C,0,0,4D,10H,JC,5S,3D,0,1,8H,QS,8S,AD,7D,1,0,6D,JH,5C,JS,5D,2,0
7H,4C,4S,AH,QC,10C,1,1,5S,KS,JD,3H,9D,0,0,6C,QH,7D,8S,5D,0,0,10H,8H,6H,AD,9C,0,0,2C,7C,JS,10S,3C,0,0,6D,8D,3S,2S,8C,1,0
4S,2H,9D,10D,7D,6H,0,0,8C,KD,3S,AD,5C,0,0,AH,QS,3D,10H,7C,0,0,JH,2C,KS,4C,3H,0,1,AC,10C,QC,JS,6D,0,0,QH,8D,JC,QD,10S,1,0
AD,3C,7H,KS,9S,KC,0,0,5H,10D,4H,9C,QD,0,0,3H,8D,4D,2C,7D,0,1,8C,7S,10H,JS,AC,0,0,5S,2S,10S,JH,3D,0,0,7C,JC,9D,KH,JD,1,0
5H,6C,2C,QS,QD,7S,1,0,KH,KS,3S,3D,10S,1,1,7D,4C,2D,JH,6D,0,0,10C,AS,6H,JC,AC,1,0,QC,6S,5S,9H,8H,0,0,7C,9C,8D,7H,8S,2,0
AS,5H,QH,3S,JC,AC,1,0,7S,5S,6D,8C,4C,0,0,KH,6S,4D,KD,2S,0,0,JH,5C,3H,9H,6C,0,1,10C,5D,2C,JS,4S,0,0,9S,JD,9D,3D,7H,1,0
10H,5D,9D,AH,4S,7S,0,0,KS,8D,8S,7C,4D,1,0,2C,8C,5S,7D,QS,0,1,9S,JD,6S,KH,4H,0,0,3D,AC,3S,9H,10S,1,0,8H,2H,7H,6D,KC,0,0
QS,5S,JD,AC,10C,8D,0,0,2H,AD,AS,8H,6S,1,1,7S,4C,QD,9C,10D,0,0,9S,3S,KS,5H,8S,0,0,6H,7C,7D,KC,JC,1,0,5D,9H,3H,6C,6D,1,0
AS,7D,QD,3C,2D,10D,0,0,10H,8D,3D,10C,7H,1,1,5S,4H,2H,6D,AD,0,0,7S,5D,AC,KD,JH,0,0,4S,5C,2S,QS,7C,0,0,4D,9H,10S,8H,9C,1,0
6C,QS,4C,9H,5H,5C,1,1,JS,7C,AS,4S,8S,0,0,2C,QD,9S,KD,2H,1,0,KS,JC,3C,8C,QC,0,0,5S,8H,8D,2D,2S,2,0,10S,3H,3D,AD,5D,1,0
KD,8H,2H,4S,4D,AD,1,0,3S,QH,7H,9H,10H,0,0,QS,AH,10C,2C,AS,1,0,8D,5S,7S,5H,JS,1,0,9C,QD,4H,6D,JD,0,0,4C,5D,3C,5C,2D,1,1
8C,9H,6D,4D,7D,10S,0,0,5D,AS,7H,2D,9C,0,1,JH,AC,AD,KD,10H,1,0,AH,3H,QS,2H,7S,0,0,6H,JD,2C,5H,3D,0,0,QD,JC,KC,5S,6S,0,0
4H,QC,4C,9D,QS,6D,2,1,5C,3C,JS,8D,2D,0,0,7D,3S,JH,8C,10D,0,0,AD,AH,7H,JC,7S,2,0,10S,3H,AC,2S,JD,0,0,10C,5H,QD,10H,2H,1,0
10C,KS,6D,2C,9D,3S,0,1,8C,QD,9S,AS,7C,0,0,10H,6C,KC,3H,KH,0,0,QS,6S,7H,QC,5S,1,0,7S,10S,8H,9C,5H,0,0,2S,AD,6H,10D,JC,0,0
7S,3S,2C,4S,AC,JS,0,0,7C,KS,5S,JH,2S,0,0,AD,JC,3C,8D,4H,0,1,3D,JD,AS,4C,AH,1,0,QS,9C,10C,2D,10S,1,0,8C,9D,10D,2H,4D,0,0
JC,5C,10C,4H,6D,3C,0,0,3D,QH,KS,4S,AD,0,0,JD,10D,2C,8D,9D,0,0,2S,AC,3H,2H,6H,1,0,7S,JH,QS,AH,AS,1,0,9S,4C,4D,9C,5S,2,1
9H,5H,8S,7D,10D,5D,1,0,2D,JH,5C,2C,AS,1,0,3H,6D,8H,3C,JC,1,1,JD,4H,8C,7C,QD,0,0,6C,AH,KD,3D,JS,0,0,4D,9C,8D,KC,AC,0,0
4S,6S,QC,AS,5D,7S,0,0,AH,3D,KS,JH,QH,0,0,QS,2H,AD,3H,6C,0,0,5S,9H,2S,9C,7C,1,0,6D,9D,JC,5C,5H,1,0,8H,JD,8S,7D,JS,2,1
2C,3D,2D,5C,QH,KD,1,1,4C,7C,7S,KC,3S,1,0,9C,8C,4H,3C,8H,1,0,JC,10D,7D,9H,2S,0,0,10H,JH,JD,QC,4D,1,0,QS,3H,KS,9D,AD,0,0
10C,4C,5H,AS,9D,QH,0,1,AH,7H,8C,QD,6C,0,0,10D,AD,KS,JS,9S,0,0,QC,9H,2C,JH,JD,1,0,2S,5S,5D,6D,7D,1,0,10S,4H,5C,2D,7C,0,0
10D,AS,7C,JD,4C,KS,0,0,7H,5C,6S,2C,QC,0,0,5D,6H,10S,2S,4D,0,0,3H,7D,4H,10H,KH,0,1,9S,6D,8S,2D,7S,0,0,2H,8D,KD,AH,3S,0,0
7S,AS,3D,6S,2D,10H,0,0,9S,8H,AH,7C,QC,0,0,4H,8C,JS,4S,10S,1,0,AD,QS,8S,5H,KH,0,0,2C,QD,KC,2H,2S,1,1,5C,9D,JD,3S,6C,0,0
9H,AS,QD,10S,7D,QC,1,0,5D,7C,3D,6D,4D,0,0,8S,2S,KD,4C,KS,0,1,4H,JC,10D,8H,2C,0,0,9C,8D,AC,2D,JS,0,0,KC,6H,5C,9D,3C,0,0
3D,6D,5D,AC,2C,7H,0,0,5S,4S,QH,10H,JS,0,0,10D,10S,9S,JC,4C,1,0,QS,9D,5H,6C,QC,1,0,2H,KC,7D,8S,8C,1,1,JD,2S,KS,7S,KD,0,0
JD,QS,8H,2D,10C,6H,0,0,2S,5C,5S,3H,3D,2,1,6S,AC,3S,8D,8S,1,0,KH,AH,9H,6C,10D,0,0,QC,2C,AS,KC,7D,0,0,3C,2H,4D,QH,4H,1,0
JH,7D,8C,AD,5C,5S,1,0,9S,KC,5D,QH,9C,1,0,8S,7C,JD,6H,4C,0,0,10D,4H,2H,9D,10C,1,0,2C,8H,3H,KH,4S,0,1,AH,10S,QD,KS,AC,1,0
JH,4D,8C,10C,4S,9D,1,0,10D,7C,QC,9C,JC,0,0,QS,2C,3C,KH,5C,0,0,6C,KC,2D,4H,KD,0,1,7S,2H,9S,JS,AS,0,0,8S,10S,4C,AH,6S,0,0
AD,QC,4S,5C,5H,4C,2,0,3D,4H,7D,AH,5D,0,0,10H,QH,8C,QS,JD,1,0,7S,4D,10D,6S,8H,0,0,AS,KC,2H,9D,6D,0,0,2C,JC,8S,2S,6C,1,1
QH,5S,8D,3H,AD,5D,1,0,10D,AS,7D,2D,3C,0,0,4S,KC,4H,8C,JC,1,1,8H,2C,QC,3D,6S,0,0,6D,KD,9S,JH,6H,1,0,AC,3S,10S,10H,7S,1,0
KH,JS,2C,10S,10C,5S,1,1,JD,JH,4C,8C,JC,1,0,9C,9S,QC,3H,8H,1,0,KD,8D,9H,3S,2S,0,0,7S,7D,7C,5D,4S,1,0,6C,QH,4H,AD,6S,1,0
5C,JS,JD,8C,8D,KD,2,0,3S,AD,AC,KC,JH,1,1,9H,5H,7C,3D,JC,0,0,6H,3H,4C,6S,4D,2,0,9S,10C,AS,4S,2H,0,0,10H,4H,2D,6D,QH,0,0
5H,5S,QS,4H,5C,4D,2,0,2D,10S,7S,10C,8C,1,0,KC,KH,JD,4S,JH,1,1,7H,9D,5D,JS,6H,0,0,6S,10H,6D,2H,KS,1,0,9S,8D,2S,AC,4C,0,0
JS,2S,6H,KD,5H,9C,0,0,QC,3C,9H,2C,3D,1,1,QH,4H,JC,9S,4S,1,0,JD,6C,2D,2H,3H,1,0,AH,8D,AS,7C,10D,1,0,QS,3S,AD,KH,AC,1,0
10S,JH,KS,5C,4C,3D,0,0,AH,4S,QS,3S,2C,0,0,6C,KC,AS,10D,7D,0,0,4H,3C,10H,10C,JD,1,1,JC,3H,7C,AC,6H,0,0,5H,6D,9D,5D,2H,1,0
7C,6H,7D,5D,JC,2S,1,0,3D,9S,10S,JD,QC,0,0,QS,7S,9C,AC,2C,0,0,4S,8D,4H,JH,KS,1,0,3H,10H,QH,6D,2H,0,1,9D,8S,3S,AS,KD,0,0
2D,7C,AD,JH,9C,8D,0,1,JD,6C,8C,KS,QD,0,0,5S,2S,4D,3D,KH,0,0,6H,7D,4C,KD,8S,0,0,5H,10S,AC,4S,3C,0,0,QC,3H,3S,6D,5C,1,0
KC,2C,7C,KD,QC,JH,0,0,7S,9D,8S,KH,5C,0,0,4C,8C,3C,QS,10C,0,0,8D,4S,QD,8H,6H,1,0,3S,AD,2S,6C,AS,1,1,9H,3H,2D,5H,6S,0,0
4D,QD,9S,7C,AH,JC,0,0,10C,4S,7H,AS,8D,0,0,10H,4C,QC,KS,3C,0,0,3S,8C,10D,4H,AD,0,0,7D,9H,QH,2D,5C,0,1,6H,2S,AC,8H,KC,0,0
9C,6D,4C,6H,6S,9S,2,0,10D,KD,QC,5H,KH,0,0,QS,8H,5C,6C,7D,0,1,10C,KS,2C,4H,4D,1,0,AD,2D,8S,2H,3C,1,0,5S,5D,AC,2S,7C,1,0
3H,5S,8H,AD,JC,6S,0,0,KD,10C,KH,6C,8S,0,0,QS,7H,4D,9C,JH,0,0,8C,7C,9D,4C,QH,0,1,AH,8D,6D,3D,10D,0,0,4S,2D,3C,6H,AS,0,0
9C,6C,JS,4D,5C,JH,1,0,8D,7D,QH,4C,2D,0,0,2S,6S,AD,10C,KD,0,0,10H,4H,AS,9D,JC,0,1,3H,7H,2C,8C,3C,1,0,9H,5S,7C,7S,4S,1,0
4H,QD,8S,JC,5D,3H,0,0,AC,KH,7D,5C,5H,1,0,QS,6C,JD,8D,9C,0,0,2S,QC,6D,10C,7H,0,0,10H,4C,4D,5S,3S,1,1,6S,JS,AD,9S,KD,0,0
AS,3D,7C,10S,2D,QH,0,0,KD,2S,3H,6H,QC,0,0,9H,8D,10C,6C,4S,0,0,QS,9C,7S,10H,2C,0,0,4H,AD,KH,KC,4D,1,1,KS,AC,3S,8S,7H,0,0
10S,5D,6S,KS,AH,3C,0,0,JC,6H,3H,5H,2S,0,0,10H,4S,8H,KD,9S,0,0,5C,7S,QD,2D,9C,0,1,KC,7C,2C,10D,6D,0,0,QC,AD,4H,7H,JH,0,0
3S,3D,JD,KH,2S,4D,1,0,AC,2C,8D,5H,AH,1,0,10H,9C,9D,AS,KD,1,1,3H,QH,8H,JH,6H,0,0,10S,10D,6D,7S,JC,1,0,7C,2H,6C,QD,5C,0,0
8S,9D,AC,KC,KD,8C,1,1,2D,10H,8H,QD,2C,1,0,4S,6D,5S,3C,JS,0,0,AH,2S,KS,4D,8D,0,0,JH,5D,10C,7C,QS,0,0,3H,3S,10S,6S,3D,1,0
JH,3C,8S,4D,2H,5H,0,0,10C,9S,9C,10D,JC,2,0,3S,6S,5S,8C,AD,0,1,QS,4C,AH,2D,AS,1,0,KS,9H,JD,4H,10S,0,0,10H,QH,KH,5C,8H,0,0
QD,7C,6D,4H,KS,KD,0,1,6H,10D,10S,4D,JD,1,0,2H,2C,4S,JS,10H,1,0,8H,2D,9C,AS,KC,0,0,7D,KH,9H,8S,6C,0,0,4C,AD,3D,5C,JH,0,0
2S,AD,2C,8D,KH,AS,2,1,2H,JH,3C,9D,4S,0,0,QH,6S,2D,7D,8S,0,0,5C,3H,6D,5S,QS,1,0,5D,9H,QC,10C,KC,0,0,AH,6C,KS,10S,3S,0,0
8C,AS,QC,9S,6S,QD,1,0,4D,AC,5D,QH,AD,1,0,KH,2S,2D,6H,5C,1,1,QS,2H,KC,7D,8S,0,0,8H,10D,4H,9C,8D,1,0,4S,2C,10H,KS,6C,0,0
9S,AS,10S,JC,6H,KD,0,1,10C,AH,10H,5D,QC,1,0,2H,9D,8H,5C,9C,1,0,3D,KC,8C,6C,3C,1,0,2C,7H,7S,4S,5S,1,0,7C,QH,8S,JS,5H,0,0
8S,QD,2H,10C,9C,9S,1,0,5H,9H,4D,3D,4S,1,0,7C,8H,10H,KC,2C,0,0,JS,AH,AS,6D,JC,2,1,KS,10S,7H,9D,QH,0,0,5C,2S,3C,3H,3S,1,0
JC,4S,6H,7H,7D,9D,1,0,QC,4H,10H,10C,6S,1,1,3S,QD,6C,JD,JS,1,0,2C,QH,8S,9C,KC,0,0,5S,3C,KH,5C,8C,1,0,8H,2H,4D,JH,9H,0,0
QC,9S,QS,8D,KC,AD,1,0,6H,10D,4D,JH,9H,0,0,2H,JC,7D,JS,4H,1,0,8H,3D,4C,10S,6D,0,1,JD,7H,KH,6C,AH,0,0,9C,5C,5H,3C,2C,1,0
7C,8D,5D,KH,QS,6S,0,0,4D,QH,KD,3S,5H,0,1,AS,7S,9H,10H,2C,0,0,7H,10S,JH,3H,4S,0,0,2S,2D,AC,9C,2H,1,0,QC,QD,AH,KC,7D,1,0
JC,9H,7C,3H,4H,6D,0,0,KC,JS,2D,8S,2H,1,0,AH,QH,6H,AD,10S,1,0,5C,3S,JH,JD,2S,1,1,AS,8C,QD,5D,3D,0,0,KD,8H,9C,9D,9S,1,0
QH,3S,10H,2C,3C,10C,2,1,6D,8C,10S,9C,7H,0,0,QD,2H,4D,5S,8H,0,0,7C,AH,AC,5H,AD,1,0,JS,5D,6S,2D,JH,1,0,2S,KD,8S,KS,JD,0,0
