Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
8H,7C,3D,9H,6H,QC,0,0,KH,9C,2D,AD,KS,0,1,8S,QD,7D,2H,3H,0,0,2S,7S,10H,6C,5H,0,0,5C,10S,10D,9D,3C,1,0,6D,AH,7H,4D,KC,0,0
7D,3H,10S,AS,7C,JC,1,0,6D,KD,4S,5H,5S,1,0,10H,QS,2C,AH,2H,1,0,8S,8D,QC,4D,KS,1,0,7H,2D,6C,6S,5D,1,0,8H,AC,4C,JH,5C,0,1
6C,10S,5H,7H,3S,10H,1,0,AS,7S,10C,8H,4S,0,1,3H,JS,6H,5S,2H,0,0,KC,QD,4H,AC,AH,1,0,9S,8D,KD,7D,6D,0,0,7C,JH,4D,AD,2D,0,0
AS,10C,7D,5H,4S,JH,0,0,3S,5C,9D,7C,4D,0,0,4C,AH,2D,9S,QD,0,1,8D,KS,9C,2C,10S,0,0,2S,6S,AC,JD,5D,0,0,7H,KH,KD,QH,9H,0,0
QC,AS,6H,9S,JC,JD,1,0,AH,10D,QD,2C,4H,0,0,10H,6S,8C,2D,9H,0,0,9C,6C,KD,5D,KH,0,1,7S,3S,9D,2H,AD,0,0,3C,6D,5H,5S,10C,1,0
5S,4S,JS,8C,7H,5C,1,0,7S,9D,QD,JD,AH,0,0,2S,JH,QS,6S,KS,0,0,6C,QC,KH,8D,9H,0,1,4H,JC,10C,2D,6H,0,0,AS,4C,6D,10H,10S,1,0
9H,7S,8C,10C,7H,3H,1,0,2C,7D,QD,4C,3C,0,0,KC,AS,8H,6S,5C,0,1,4S,JD,QS,9C,9S,1,0,5D,7C,4H,AH,JH,0,0,5H,8D,6D,8S,KD,1,0
KH,9C,2S,JC,2D,KC,1,0,JS,6D,3S,QH,6S,1,0,4C,5D,KD,5H,2C,1,0,9H,JD,6C,7D,QD,0,0,9D,KS,3D,4S,JH,0,1,4H,QS,3C,AH,9S,0,0
5C,9D,4D,4C,8S,8H,2,0,5S,7H,3C,KS,10C,0,0,3S,7S,7D,QC,6H,1,0,8D,9C,3D,AC,2S,0,1,JC,2D,JH,7C,2H,2,0,10S,KH,JS,AS,5H,0,0
3D,9S,4S,JD,KH,5S,0,0,AS,5C,6S,7H,5H,1,0,JH,10C,KC,7D,9C,0,0,AH,10H,6H,10D,6C,2,1,9H,4H,4C,8H,3H,1,0,8C,2S,2H,KS,8D,2,0
7C,2D,KS,10H,4H,4D,1,1,10S,9H,2S,3C,5S,0,0,6D,8H,QS,JC,8S,1,0,JD,AC,9D,7H,QH,0,0,5H,9C,AS,3S,8C,0,0,4C,6S,9S,KH,AD,0,0
10H,10D,KD,7D,2D,7H,2,0,3D,8H,5C,2H,QS,0,0,AC,6H,9S,9D,3S,1,0,4S,5D,6S,KH,6D,1,0,4D,9C,3C,JC,8S,0,0,4C,5S,JS,2S,2C,1,1
3C,2S,10S,3H,9D,9C,2,0,7D,AC,7S,8S,8C,2,0,9S,3S,4S,6H,KC,0,0,6C,AS,9H,KH,5C,0,0,QD,8H,6S,6D,7C,1,0,QS,QC,5D,5H,KS,2,1
4H,QD,AH,9C,7D,9H,1,0,2H,9D,2S,JH,7H,1,1,7S,4C,6H,2C,6S,1,0,JC,KS,7C,KD,10S,0,0,JS,6D,10C,5S,QC,0,0,AC,5C,3H,4D,8H,0,0
4H,JH,9D,AD,5D,JC,1,0,KC,6C,7D,7H,3C,1,0,3H,2S,2D,QS,10H,1,1,4S,AS,6H,KS,9H,0,0,2C,7S,KD,6D,QD,0,0,8D,10D,8S,5H,6S,1,0
QC,8D,8S,5D,3C,KD,1,0,3S,3D,2D,5C,10D,1,0,7D,4C,JH,AS,JC,1,0,KH,4D,QD,9C,AC,0,1,AD,5H,4S,6H,2C,0,0,9S,3H,AH,9H,2H,1,0
KD,3D,2S,8S,4H,4C,1,0,5S,7D,5C,9H,6S,1,0,10D,10C,8C,QC,7H,1,0,QS,AC,KC,9D,AD,1,0,9S,KS,JS,QD,7S,0,0,10H,JH,3S,10S,6C,1,1
JC,6C,9C,8C,4S,2C,0,0,5H,5C,JD,4C,2H,1,1,4D,3D,AD,6H,9H,0,0,JS,7C,6S,8D,7H,1,0,3H,QH,10H,JH,3S,1,0,8H,10C,8S,9S,10S,2,0
5C,9C,10S,3C,8D,9S,1,1,AS,QD,7H,6H,KH,0,0,KS,10C,JS,QH,JH,1,0,10D,4H,9H,8H,7D,0,0,7S,KC,2H,AH,10H,0,0,AD,4S,3S,QC,4D,1,0
7H,3H,9C,4S,AS,JH,0,0,2S,8C,3S,4D,4C,1,0,10C,JC,2H,10D,5S,1,1,6D,9D,KC,8S,5D,0,0,7S,AD,QH,2C,8H,0,0,6S,QD,9S,5H,KH,0,0
4D,AD,6H,4H,5S,QS,1,1,8S,10C,KD,4S,2C,0,0,7C,8C,10S,8D,KC,1,0,JC,AS,4C,2D,9C,0,0,10H,5H,9D,8H,5C,1,0,6D,7H,7D,9H,2S,1,0
2D,7C,2C,3S,4S,5D,1,1,5S,10H,10C,7H,QH,1,0,8D,AC,KS,6C,3D,0,0,7D,JH,AH,10S,KD,0,0,6D,JC,9S,8C,2S,0,0,10D,QS,6S,AD,5H,0,0
4C,10H,5C,KC,AS,7D,0,0,5H,2D,3S,3C,7S,1,0,8D,JC,5D,QH,JS,1,0,QS,8C,6H,10C,6S,1,0,JH,QC,KH,AD,6D,0,1,9S,10S,KS,8S,2H,0,0
KC,6S,AH,9C,JS,3S,0,0,QH,6H,AD,3D,9H,0,0,10C,5H,2D,AS,10D,1,0,2H,7D,4D,JH,4S,1,0,QS,AC,3C,9S,5C,0,1,5D,JD,8D,8S,10H,1,0
9D,3S,3H,10S,6D,KS,1,0,4S,10H,QD,QS,KH,1,1,KD,8D,10C,5S,8H,1,0,AC,3C,7S,4H,2S,0,0,7D,10D,7C,6S,4C,1,0,8S,JH,9S,2H,QH,0,0
KH,QD,4D,4S,6H,10H,1,0,7C,7H,10S,AS,AH,2,0,5C,7D,5S,2H,10C,1,1,6S,JD,KS,QC,JC,1,0,7S,5D,2C,QS,10D,0,0,6D,AD,4H,6C,AC,2,0
10C,AC,2S,2H,AS,8D,2,1,8H,10S,2C,6C,6S,1,0,2D,KS,6D,10D,5C,0,0,4S,7D,QD,9D,3H,0,0,6H,7C,5H,8S,5S,1,0,JS,AH,4C,9C,4H,1,0
AD,7C,5S,QC,AH,5H,2,1,5D,JC,JS,6D,8S,1,0,10D,10H,10C,8H,KS,1,0,10S,QH,4C,3D,9D,0,0,3S,2S,4D,2D,6C,1,0,JD,7S,7H,AC,4S,1,0
10S,8C,2C,AD,5C,9C,0,0,KH,4S,7S,JS,2H,0,0,5D,4C,8H,6D,4D,1,0,9D,7C,2S,6C,AC,0,0,AS,JH,7H,8S,QH,0,1,3C,AH,KS,5H,7D,0,0
6D,2D,JD,4H,9C,5S,0,0,9H,10D,QD,10S,AC,1,0,7H,6S,10C,8H,2S,0,0,3H,2C,8D,4C,AS,0,1,8S,2H,KD,KS,QS,0,0,JC,3D,7S,4D,8C,0,0
5S,QD,JC,KD,10D,JS,1,0,2C,4D,6H,AD,9D,0,0,7H,7C,7D,8S,2S,1,0,3H,5D,2D,2H,10H,1,0,AC,AH,JH,10C,8D,1,1,4C,4H,KS,QS,9H,1,0
10D,KD,JS,3D,2D,QD,0,0,JD,7H,6H,JH,2C,1,0,9C,10S,2H,QH,4S,0,0,AD,7C,AC,7S,AH,2,0,QS,8C,9H,KC,9S,1,1,JC,5S,3H,AS,4C,0,0
5S,5D,AD,4H,5C,10C,1,1,4D,9C,5H,QD,2H,0,0,9H,QC,10S,6C,6D,1,0,8H,9D,KS,10D,3C,0,0,2D,JC,JS,8D,3D,1,0,7C,QH,AC,4S,2S,0,0
5S,6H,5H,10C,10S,JS,2,0,9D,JC,3S,3C,9S,2,0,AC,JH,KC,4C,4H,1,1,QS,AD,7C,8H,5C,0,0,4S,2D,6D,8S,AH,0,0,QD,AS,3H,KD,7H,0,0
5H,8D,7H,2C,JC,QC,0,0,KD,6H,4S,10H,AS,0,0,9D,3D,7D,10S,6C,0,1,KS,10D,AC,5D,KC,0,0,6S,3C,JS,3H,5S,1,0,QS,AD,3S,9H,9C,1,0
5D,8C,JS,10H,8H,AC,1,1,KC,3H,7D,7C,4S,1,0,7S,6S,AD,AS,8S,1,0,6D,5C,KS,2S,10C,0,0,3S,10S,KH,5S,AH,0,0,JH,JD,JC,9H,QD,1,0
4D,AH,QH,9H,9C,4C,2,0,3C,QS,6D,10S,8D,0,1,2C,10H,9S,8C,KC,0,0,10D,6S,JD,JC,AD,1,0,4S,6H,4H,5S,2H,1,0,QC,AS,3S,3D,5D,1,0
7D,2H,7H,QS,KC,7C,1,0,5H,6C,JC,AS,4D,0,1,10D,3C,9D,9C,4S,1,0,6H,JH,8C,2S,4H,0,0,JS,9S,8H,5D,10C,0,0,KD,2C,8S,KH,KS,0,0
4C,6S,AH,5C,JC,9C,0,0,7S,3C,3D,2C,7H,2,0,8S,JS,JD,5H,7D,1,1,2H,4S,9S,4D,AS,1,0,7C,4H,QS,QC,9D,1,0,10D,8D,6H,5S,JH,0,0
3D,10S,6S,4S,KH,9C,0,0,QC,4D,5H,2H,QD,1,1,4C,KS,3S,5C,5S,1,0,2S,3C,2D,8C,AH,1,0,6H,8S,7D,AD,3H,0,0,10C,8H,9D,2C,AC,0,0
3D,8H,9D,KC,JS,10C,0,0,4D,QS,7C,5D,JD,0,0,AS,2S,6D,10D,6S,1,0,7S,10H,2C,KS,6H,0,0,9C,10S,QH,AH,4S,0,1,AC,9H,4H,3C,7H,0,0
KS,4C,9D,4H,4S,JD,1,0,2D,3S,5C,6H,9H,0,0,KH,8D,JS,AD,AS,1,0,10S,6S,6D,2C,5S,1,1,9S,3C,AC,2H,QC,0,0,JC,AH,10D,8H,10C,1,0
2S,10S,JH,8C,5H,4S,0,0,5C,JD,5S,AH,AD,2,0,9D,10H,3H,3S,QC,1,0,3C,7D,6D,10D,QH,0,0,7S,8S,4C,9C,JC,0,1,6H,KH,AC,JS,2H,0,0
6D,4C,10H,6H,QC,2S,1,0,9H,JC,2H,3D,5H,0,0,10C,8C,7H,JD,6S,0,0,5C,KH,10S,KD,KC,0,0,AD,2C,9S,3S,9C,1,0,JH,AC,JS,4H,3H,1,1
9C,KC,KD,2C,8S,3H,0,0,JS,5H,8C,KH,6C,0,0,10S,2H,KS,4H,8H,0,0,5D,QD,2S,9D,7S,0,0,8D,2D,3C,10H,JH,0,1,4S,4D,QC,AH,10D,1,0
QS,QC,8H,4H,5C,9H,1,0,4D,KH,7C,5H,9S,0,0,2D,9D,6C,2C,6S,2,0,6H,8D,9C,3C,JD,0,1,AD,2S,5D,10H,2H,1,0,10D,10S,3H,8S,10C,1,0
7S,10D,6D,4C,8D,JD,0,0,AS,JH,3C,QD,AD,1,1,5H,KS,8H,6S,JC,0,0,3D,3H,10S,QH,KD,1,0,9C,4S,KH,9H,2D,1,0,2C,5C,2S,QS,KC,1,0
5S,KS,10D,10H,9D,7C,1,0,KH,AH,3S,6H,9S,0,0,2S,5H,4S,4D,9C,1,0,8S,JS,JH,2D,3C,1,0,4C,AD,AS,KC,3D,1,1,8C,QD,8H,5C,6D,1,0
6S,8D,6C,AH,3D,7S,1,1,JC,5S,2D,9D,10S,0,0,7H,6H,JH,QD,JS,1,0,8C,2C,10D,QH,10C,1,0,3H,7C,5D,4D,KS,0,0,9C,AC,3C,4S,2H,0,0
5H,KH,QH,JS,QD,4C,1,0,10C,AC,2D,3S,AS,1,0,6C,JC,2H,9H,7S,0,0,3D,9C,8C,QC,7C,0,0,5S,4H,AH,8D,6S,0,1,5C,8S,3H,6D,2S,0,0
4S,KD,AC,5H,JD,QH,0,0,3C,4D,7D,9H,2C,0,0,9S,3H,5D,KH,6D,0,1,10D,KS,2S,6H,9C,0,0,7H,2D,AS,2H,JS,1,0,QS,AD,4C,8H,10C,0,0
3H,5D,JH,10C,AS,AC,1,0,5S,6D,7S,6C,6S,1,0,7C,4D,9S,3S,3C,1,1,QS,KD,2H,7D,9C,0,0,8D,5H,2S,8C,10H,1,0,QC,AH,2D,4H,QD,1,0
10D,JS,7H,8S,KC,6C,0,0,KD,AD,QC,5H,3S,0,0,10H,6H,9D,4H,10S,1,1,8D,9C,3D,7C,4C,0,0,2C,8H,QS,3H,7D,0,0,5D,7S,2D,6S,JD,0,0
AH,2H,8H,9H,AS,6C,1,0,10H,AC,4D,KH,KD,0,0,8S,5D,8D,QC,7C,1,0,7D,3C,3D,5H,2D,1,1,5C,QD,3H,JD,6S,0,0,7H,AD,QS,8C,6H,0,0
3S,AH,KH,QC,AS,10H,1,1,2S,9C,4H,5C,JC,0,0,7S,QH,3H,7H,9S,1,0,AC,KD,5S,5D,KC,1,0,JD,6H,2C,7D,6S,1,0,9H,8S,5H,QS,8D,1,0
3H,8H,9D,3S,6C,5H,1,1,JD,10D,4H,7D,8C,0,0,7H,9H,7C,4S,10H,1,0,5C,4D,3D,AS,5S,1,0,9C,AD,2C,AH,AC,1,0,4C,8S,6S,KH,6H,1,0
JS,QD,10S,JD,10C,8D,2,1,9D,3S,QS,9C,2H,1,0,QC,9H,AH,4H,8C,0,0,5H,5S,6S,AD,10D,1,0,KD,2D,2S,JC,3C,1,0,6D,7H,AC,7D,7C,1,0
9D,5S,9C,6S,AS,QS,1,0,5H,QD,10D,10C,JD,1,0,4S,7C,5D,2C,AC,0,0,QH,4H,8H,7H,KH,0,1,KD,3H,2D,7S,10H,0,0,8C,QC,3S,9S,4D,0,0
AS,4H,3H,9D,10C,10S,1,0,2H,7C,JD,8H,AC,0,0,2C,3S,5D,7D,AH,0,0,QC,QH,3C,2S,5C,1,1,4C,7S,10D,8D,3D,0,0,4D,QS,9S,9H,6D,1,0
8D,KH,4C,QS,KC,4D,1,0,QC,8H,7C,4S,AH,0,0,5D,7S,10D,8S,AD,0,0,2C,9C,4H,JC,10C,0,1,3S,QH,3C,6H,8C,1,0,6C,6S,7H,KD,3D,1,0
AC,3H,2C,5C,KS,6D,0,0,10D,8D,AS,8H,4S,1,1,AH,4C,JD,2S,2D,1,0,7S,JH,8C,5S,6C,0,0,KC,3D,3S,QH,8S,1,0,QD,QS,3C,JC,2H,1,0
8H,KS,7H,4D,2D,3H,0,1,JH,AC,2H,4H,8D,0,0,7D,AH,10S,5D,9D,0,0,JD,6D,AS,6S,2S,1,0,KC,8C,6C,3S,5H,0,0,QH,7C,8S,QC,KH,1,0
8S,7H,10D,5D,2H,6D,0,0,4C,KD,KS,7C,8H,0,0,5H,AS,QS,2D,3H,0,1,KC,3C,3S,9S,7S,1,0,7D,10C,9H,8D,6C,0,0,6H,8C,2S,AD,JD,0,0
4H,KH,8H,2H,6D,JC,0,0,4S,9C,QC,KC,2C,0,0,AH,5H,5S,AD,5D,2,0,JD,7D,3H,8S,6S,0,0,2D,10D,QD,JH,KS,0,1,QS,10H,QH,6H,8C,1,0
AD,KS,KH,4S,JD,3C,0,0,7C,JH,JS,3H,8S,1,0,9D,10S,9C,10C,5C,2,0,5H,10H,4H,5S,6D,1,0,8C,4C,AC,7H,7D,1,1,AH,2C,QS,8D,KC,0,0
4C,KH,JS,8S,2D,QC,0,0,7S,2H,9D,JC,2C,1,0,8C,2S,5C,QH,6S,0,0,10H,AD,JD,4D,8D,0,1,9S,7D,AC,KS,6H,0,0,3C,6D,5S,10S,3D,1,0
6H,2H,KD,KS,3C,10C,0,0,9S,AH,8S,QD,QH,1,0,6S,2S,AC,7H,9C,0,0,7S,5H,9H,10S,3S,0,0,5C,5D,8D,5S,10H,1,0,AS,2C,7C,9D,4H,0,1
JD,KS,8S,5C,2S,3C,0,0,10S,AC,8C,9C,KD,0,0,4S,AS,5D,JC,QS,0,0,6S,9H,7C,10H,QH,0,0,6H,10D,5S,3H,4D,0,0,6D,2D,QC,3S,QD,1,1
5S,6C,6H,KC,AS,10C,1,0,6D,8C,KS,QD,3D,0,0,5H,8H,8S,9H,8D,1,0,AD,2H,AH,5D,2S,2,1,4C,4D,7C,7D,10H,2,0,6S,QC,KD,AC,KH,0,0
KS,QD,9H,5H,AH,QC,1,0,6H,7D,7S,7C,JS,1,0,QS,10H,KD,5D,9C,0,1,10D,2C,2H,JD,QH,1,0,KC,8D,5C,8S,5S,2,0,JH,4C,3C,10S,6S,0,0
2S,8D,6C,8S,KC,7C,1,0,5C,9H,4D,QH,8C,0,0,KH,3C,KD,3H,JS,1,0,2D,JD,3D,7D,5D,0,0,7H,10C,QD,4C,9C,0,1,2H,6D,KS,JH,10S,0,0
2H,10S,5H,KC,10C,3H,1,0,8S,2C,8H,6D,JC,1,0,AH,2S,5S,QH,8C,0,1,6S,10D,QD,QS,JS,1,0,6H,4H,AD,5C,AC,1,0,3C,4C,9S,KS,9H,1,0
QC,6D,QD,8D,JD,9H,1,0,4S,2H,3H,7H,3S,1,0,7S,9D,KH,KC,2S,0,0,KD,JH,3C,4H,8S,0,0,AS,3D,6H,2D,7D,0,0,AC,JS,5C,10S,10H,1,1
KH,9H,AC,KC,10H,2C,0,0,6C,KD,3D,8H,9C,0,0,6H,AH,4C,8C,2S,0,0,10S,5S,9S,4D,4S,1,0,QC,4H,3C,7H,5H,0,1,JD,JH,9D,6S,7D,1,0
JC,QD,7D,QH,KH,2D,1,0,10H,6S,JS,AH,5C,0,1,6H,9C,AC,10S,QC,0,0,KC,AS,10D,9S,8S,0,0,5D,4H,4S,3C,2H,1,0,2S,QS,8D,7H,JH,0,0
AS,QD,8S,9C,2C,10H,0,0,6C,6H,3H,JD,JC,2,0,5H,2S,KS,10D,10S,1,0,KH,3C,QH,2D,KC,0,0,AD,JH,QC,7C,JS,1,1,AC,4S,2H,9S,6D,0,0
AS,8H,QH,JH,4D,9D,0,0,2D,3C,3S,KH,8S,1,0,QS,9C,4H,7S,2C,0,0,6D,4C,QC,5D,2H,0,0,6H,7H,8C,JD,5H,0,1,4S,7D,10S,10C,8D,1,0
4C,6S,10H,2H,3D,KC,0,0,7H,AC,6C,7D,QS,1,0,3C,9S,9D,4S,8D,1,0,QC,AS,4H,7C,3S,0,1,3H,JS,QH,KS,JD,1,0,5D,10C,2D,2C,8S,1,0
7C,JD,2S,5S,10D,AC,0,0,4S,AD,3S,7S,8D,0,0,2D,5H,9C,7D,QC,0,0,8S,JH,KD,3C,KH,0,0,AH,10C,6H,3H,KS,0,0,8H,4H,10S,7H,9D,0,1
8S,8C,KC,5C,5D,3C,2,1,AD,KS,9C,2H,7H,0,0,3S,4C,QD,AS,KD,0,0,JC,8H,AC,5S,4S,0,0,9D,6S,7C,QS,4D,0,0,10S,JH,JS,10D,QH,2,0
KH,7D,JH,10C,2C,JS,1,1,2S,6D,QC,7C,3D,0,0,9C,10D,10S,8C,9S,2,0,8D,KS,8H,9D,3S,1,0,AH,JC,5H,6S,7S,0,0,10H,4S,QD,AD,5D,0,0
9C,8S,AC,QS,10S,3S,0,1,5D,9D,QC,10D,2H,0,0,7C,3H,4H,9H,KH,0,0,10H,3C,8C,QH,2D,0,0,8D,KD,4D,JC,6H,0,0,4S,4C,6S,QD,7D,1,0
9S,6C,10C,5D,10S,4D,1,1,KC,7C,AS,AD,6H,1,0,3D,9D,JC,AH,2H,0,0,7D,8H,8S,KH,4C,1,0,8D,QD,5S,JH,QH,1,0,2D,7H,AC,JS,3H,0,0
7S,QD,10C,2H,8S,AS,0,0,9H,3C,4S,10S,4H,1,0,AH,8C,3D,6D,3H,1,0,7C,QC,8H,9S,6H,0,0,JS,5S,6C,JD,KC,1,1,2D,QH,KH,QS,5H,1,0
8C,6S,QH,2S,2D,8H,2,0,9D,10C,4H,2C,4C,1,0,7D,AS,5S,QS,3C,0,0,3S,5C,8D,6H,AC,0,1,AD,4S,3H,JD,KS,0,0,3D,8S,9S,6C,5H,0,0
2H,10S,JC,3C,6S,8D,0,1,10H,6C,5D,AD,6H,1,0,JS,8S,5C,4H,9C,0,0,2S,3S,AH,QC,AS,1,0,9S,QH,9D,9H,7H,1,0,KC,5S,4S,4C,5H,2,0
KS,4H,6C,8S,9H,4S,1,0,9S,6H,JH,5D,2H,0,0,7C,8D,3C,5C,QD,0,0,9C,KC,JD,KH,QH,0,1,4D,7D,3D,5H,5S,1,0,7H,7S,2D,QS,2C,2,0
5S,QS,JS,7H,QD,7S,2,0,9D,9H,3S,8H,10D,1,0,3H,AD,8D,5C,JD,0,0,AS,2C,5D,2D,3D,1,0,4S,2H,9S,QC,5H,0,0,8S,6H,KH,6D,AC,1,1
10D,6S,4D,KD,3D,6H,1,1,5C,4C,8C,QS,AS,0,0,5H,8S,2S,9H,5D,1,0,4H,8D,7D,7H,10H,1,0,10C,QH,6D,6C,9S,1,0,5S,KC,7C,7S,JS,1,0
4C,3S,AD,10S,10C,3D,2,0,QD,6D,5C,5S,8C,1,0,8S,3H,10H,3C,7D,1,0,4H,AH,5D,JH,QS,0,1,10D,6S,6C,4D,9S,1,0,7C,2S,6H,9C,5H,0,0
AS,8C,8D,JC,QC,10H,1,0,4C,5D,3S,KC,3C,1,0,10S,9S,7S,6C,KH,0,0,5H,AD,JS,10C,QS,0,0,AC,6S,2S,6D,7C,1,1,QH,7H,2D,4H,5S,0,0
9H,9D,7D,2S,5D,KH,1,0,8C,QC,KS,7S,6H,0,0,9C,JS,AC,KC,9S,1,0,KD,6C,7H,3D,5H,0,0,4C,2C,QH,7C,8S,0,1,QS,JC,6S,5C,JH,1,0
2S,9S,8D,QD,4D,JH,0,0,2C,4H,8C,6H,10S,0,0,5C,10C,7C,QC,6D,0,0,KS,QH,4S,3H,7S,0,0,4C,2D,2H,8S,10D,1,1,9D,6S,AD,6C,5S,1,0
10S,8D,AC,KS,4H,AH,1,0,6S,8S,9H,2H,10D,0,0,8H,4S,10H,JD,2S,0,0,5C,JS,6D,2C,5S,1,0,9D,9S,4D,3C,4C,2,0,7S,2D,7H,AS,3S,1,1
6D,AS,3H,9D,8H,QH,0,0,KD,7D,8C,AC,9S,0,0,5C,2H,AH,5S,8D,1,0,8S,4C,JC,10S,KC,0,0,3D,KS,5H,7H,JD,0,0,9C,AD,9H,4D,6S,1,1
9D,6H,JD,10S,9S,4C,1,0,JH,QC,QS,KC,2D,1,0,6S,4H,AS,7H,8H,0,0,5S,AD,3D,AH,7C,1,0,7S,KD,10H,JC,2S,0,1,10C,QH,10D,5C,7D,1,0
5D,2D,2H,KS,JH,2C,1,1,3H,JC,4D,6H,7C,0,0,10H,5H,JS,9S,AH,0,0,QH,3D,KH,QC,10D,1,0,QD,8D,8C,9C,KD,1,0,9H,JD,4H,4C,5C,1,0
2H,5S,KD,4H,9S,4S,1,0,6C,10C,KH,10S,QD,1,1,3H,JH,JC,AH,7S,1,0,9D,8S,6S,6H,9C,2,0,3D,3S,10D,AD,7H,1,0,QS,JD,4D,6D,2S,0,0
4H,2C,4C,9H,QH,3H,1,0,5D,7H,JD,6S,QC,0,0,6D,3C,6H,2S,AD,1,0,2H,5S,10C,8S,JC,0,0,8H,9S,2D,AH,QS,0,1,4S,KC,QD,KD,AC,0,0
JC,10D,5D,10S,4S,8S,1,0,JS,4H,AH,7C,8C,0,0,6H,10H,AD,QD,KD,0,1,5H,QC,8D,2H,9D,0,0,6S,JH,7H,QH,KC,0,0,7S,8H,5S,3H,4D,0,0
2S,3S,QH,JS,AC,KC,0,1,6H,AH,KH,AD,3C,1,0,8S,9C,5D,7H,9H,1,0,4C,3D,7S,2D,5H,0,0,JD,2C,9S,KD,8C,0,0,4D,KS,6S,QD,6D,1,0
10C,4H,KC,8H,9S,3H,0,0,6D,7S,3D,AH,10D,0,0,AD,KH,8D,JD,8S,1,1,9H,JS,4S,AC,2D,0,0,7C,6C,5D,2H,6S,1,0,KD,4D,9C,QS,7H,0,0
AH,9S,8S,9H,7D,6C,1,0,JS,5D,6H,10H,9C,0,0,KH,AC,3S,4C,AS,1,0,QD,6D,KC,QS,AD,1,0,3C,8H,4S,8D,10S,1,0,QH,5H,7S,2H,9D,0,1
5H,AH,5C,2H,4S,JH,1,0,4D,8H,3C,10D,7S,0,0,9C,3H,JC,2C,7H,0,0,8D,KS,JD,KC,6C,0,0,7D,KH,4C,6D,AD,0,1,6S,6H,3D,9S,QD,1,0
5C,JS,AH,3H,7D,9C,0,0,7C,KD,2C,9S,QC,0,0,QS,4S,5H,10D,JC,0,1,10S,QD,KH,2D,5D,0,0,AS,8S,8H,QH,4C,1,0,KS,6D,2S,8D,JD,0,0
9C,QH,10D,2H,5C,JH,0,0,2S,7S,4D,3C,10C,0,1,5S,9S,3H,4S,6D,0,0,QC,2C,AH,5H,6H,0,0,10H,7D,AD,KS,8C,0,0,8S,2D,JS,AS,4H,0,0
AC,JS,JC,10S,8H,5S,1,0,7C,5D,5C,7H,KC,2,1,KD,3D,7D,AS,8D,0,0,9S,QC,3S,5H,2S,0,0,QD,JH,6H,2H,9D,0,0,KS,AH,9C,KH,JD,0,0
3D,KH,7D,6D,JD,6C,1,1,9S,2H,6S,QC,2C,1,0,6H,JS,5H,AC,7H,0,0,4S,2D,4C,5C,7C,1,0,8H,3S,8D,10C,8C,1,0,AH,KD,9H,JH,JC,1,0
9S,8H,9H,8C,2H,AH,2,0,2S,8D,QD,7S,5S,0,0,10C,JS,4S,AC,3C,0,0,KC,JC,5H,JH,KD,1,0,4D,AS,7H,2D,7C,1,1,QS,4H,3D,2C,6S,0,0
AH,7D,KC,10D,8C,QS,0,0,2S,AD,10S,7C,KH,0,0,QH,4D,5C,AS,4H,1,1,8D,KD,KS,6D,QD,0,0,3H,2H,3D,9H,QC,1,0,2D,7S,9S,6S,10H,0,0
4H,6C,2H,10H,6H,JH,1,0,3S,QC,5H,JS,KS,0,1,5C,8H,9H,10S,8D,1,0,4C,5D,9S,2C,4D,1,0,JD,7D,AC,KH,10D,0,0,2S,3C,6D,3H,AD,1,0
8D,10C,AD,5S,KH,JH,0,1,5D,2C,AS,QD,10D,0,0,AC,2S,KS,JC,KD,0,0,QH,9C,4S,4C,4D,1,0,3H,AH,9S,10S,9H,1,0,6D,5H,3S,6C,8H,1,0
KS,AS,QC,KC,AC,5D,1,0,6D,5S,8C,7C,2D,0,1,5C,QH,7D,8H,7S,1,0,KH,2C,9H,4C,6H,0,0,6S,9S,3C,2H,10C,0,0,10S,5H,3H,7H,9C,0,0
3S,5S,JS,AH,KH,KD,0,0,6H,4C,5D,4S,8S,1,1,10H,7S,QH,AC,9D,0,0,AD,2S,4H,3D,10C,0,0,8D,9S,4D,10S,9H,1,0,6S,QC,7D,QD,2C,1,0
7D,9D,4H,6H,JH,10D,0,1,6C,QS,10H,6D,QC,2,0,JC,2D,4C,KD,5C,0,0,AS,4D,AD,10S,AH,1,0,8S,KH,KS,5H,JD,0,0,9H,3C,KC,8H,9C,1,0
KC,10C,3D,7D,9H,8C,0,1,8D,9C,5H,3S,4C,0,0,KS,4D,AS,6C,4S,1,0,6D,7S,JC,9D,QC,0,0,6S,5C,QH,JD,10S,0,0,10D,4H,AD,2D,2H,1,0
7H,7C,KC,9C,6S,9H,2,0,QH,KS,KD,5S,2H,0,1,3D,9S,5D,QS,10H,0,0,AD,10S,3C,8D,3H,1,0,AS,AH,5H,JS,AC,1,0,6C,JH,7S,4H,10C,0,0
7S,6S,7C,8D,5S,5D,2,0,QD,2S,7H,4D,2H,1,0,6C,JH,2D,AC,3D,0,0,QC,9D,7D,AS,QS,1,1,10S,4S,JD,4C,10H,2,0,KC,AD,6H,4H,3S,0,0
