Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
6H,8S,9C,2D,6D,KS,1,1,QH,7H,8C,5H,4D,0,0,3H,8D,QC,3D,10S,1,0,3C,2H,AD,6C,5C,0,0,5S,KH,3S,4H,2C,0,0,5D,AH,7C,7S,4S,1,0
8H,JH,4D,JD,KS,3C,1,0,10H,8C,QC,7S,QS,1,1,9S,4C,10D,2S,6S,0,0,7D,8D,AH,9H,QD,0,0,9D,5C,5D,QH,2C,1,0,7C,KC,6C,JS,2D,0,0
5C,AH,KS,2S,7S,9H,0,0,8C,AS,7C,QH,KH,0,0,10C,9S,KC,4C,3H,0,0,JH,QC,10S,10D,3S,1,0,5H,2D,4H,6S,9C,0,1,JC,6D,8S,3D,2H,0,0
4H,JS,8C,10D,9D,8S,1,0,6H,QC,KD,3S,KS,0,0,AS,AH,7C,2S,6S,1,0,3H,5S,QH,JC,2D,0,1,2H,KH,KC,10H,6C,0,0,7D,AD,10S,JD,7H,1,0
QH,AC,QD,6C,AS,KC,2,1,3C,9H,5H,JH,10H,0,0,2C,8S,JS,JC,4C,1,0,4D,AD,9D,9C,KS,1,0,7D,3H,AH,2D,5C,0,0,6H,4S,QC,4H,3S,1,0
KC,9H,4S,QD,3S,AH,0,0,7C,2D,5S,10H,10S,1,0,QS,9S,8H,JS,JD,1,0,6S,6D,8D,6H,4C,1,0,9D,5C,10D,10C,2H,1,1,7S,KH,5H,AS,2C,0,0
2C,2D,3S,KD,4H,3C,2,1,9D,AC,7D,5S,KH,0,0,6D,10S,7H,10D,4D,1,0,6C,KS,3H,9S,AD,0,0,KC,7S,JH,10H,9H,0,0,AS,JC,8H,QH,5D,0,0
QS,2D,10C,QC,7C,2C,2,0,4C,AH,JH,KC,3D,0,0,5D,7S,AD,10H,8H,0,0,AS,9H,KD,4D,9D,1,1,6S,9S,2H,7D,5C,0,0,2S,3H,JD,8D,6H,0,0
8S,KC,KD,AS,QH,7S,0,1,JH,10D,6C,JC,3C,1,0,10C,2S,QD,3D,8H,0,0,8D,10S,2H,9C,JD,0,0,9H,3H,4S,KS,4D,1,0,8C,7D,JS,4C,5S,0,0
KS,2D,2H,JS,9C,9H,2,0,4D,KD,7S,10H,7H,1,1,JD,7D,6D,3D,10C,0,0,9S,4S,5C,6C,6H,1,0,QD,KC,AH,KH,3S,0,0,4H,AC,3C,AD,2C,1,0
9H,3D,5D,2C,8S,10C,0,0,9D,5H,JC,5S,AH,1,0,AD,5C,4C,AC,3H,1,1,4D,9C,QH,2H,KH,0,0,KD,8C,8H,4H,2D,1,0,JS,JH,6D,6S,7S,2,0
JS,3H,7S,5C,5D,2D,1,0,7D,10D,7H,10C,QS,2,0,4S,8C,9D,4D,9H,2,1,AH,2S,QC,JD,3C,0,0,6S,8D,6D,6H,KH,1,0,9S,5H,QD,JH,10S,0,0
9S,KD,9C,6D,JD,6H,2,0,10D,AC,9H,AS,2C,1,0,QH,8H,5C,2D,3S,0,0,KS,AH,10C,8C,AD,1,0,5S,4C,4S,2H,10H,1,0,3H,5H,6S,7C,4D,0,1
8H,7D,KC,KH,JS,4S,0,0,10D,2S,4D,AD,8C,0,0,AC,8D,4H,7H,10C,0,0,JD,5C,3H,9S,6D,0,0,3S,6S,QD,10H,3C,1,0,JH,5S,5D,10S,AS,1,1
2D,10S,6H,9C,AS,9D,1,0,4D,KC,7C,5C,7H,1,0,AC,KS,6C,6S,4S,1,0,8C,JD,10H,10D,2S,1,1,QC,3D,6D,4C,KH,0,0,9H,AD,JH,3S,7S,0,0
9C,5D,6D,KD,2H,9S,1,0,3H,2D,7D,8H,AS,0,0,7H,KC,9D,8S,5S,0,0,JH,QH,6C,3S,3D,1,1,AH,9H,2C,4S,KS,0,0,7S,AC,10C,8D,10S,1,0
QD,AD,10D,2S,KH,KD,0,0,9S,4C,6S,10S,5H,0,0,3S,AH,JC,JH,QC,1,1,9C,3H,5S,4H,8S,0,0,KC,7C,QH,5C,3C,0,0,3D,5D,7H,9D,6C,0,0
AC,2D,10C,3D,AD,KD,1,0,KC,QC,8D,7D,JH,0,0,7H,9C,9H,AH,9S,1,0,9D,4H,AS,6H,6C,1,0,4C,5C,6S,10H,6D,1,1,5H,QH,QS,7S,4S,1,0
7S,5C,10H,QD,3D,5H,1,0,JC,6S,2C,9S,7H,0,0,10D,KD,6D,6C,KC,1,1,4S,9C,7C,AC,3H,0,0,8H,5D,5S,3S,3C,2,0,JH,JD,9H,2S,10C,1,0
4H,KD,JC,10H,KH,9C,0,0,8H,3S,6S,QS,2D,0,1,AS,KC,JH,AD,4D,1,0,3H,5D,10D,5S,8S,1,0,9D,QH,KS,2S,9S,1,0,8D,9H,7S,6D,7C,1,0
5S,7D,AH,7S,9H,5H,2,0,5C,QS,JD,QD,KH,1,0,2S,9C,7H,AD,QH,0,0,6S,9S,10S,8C,4C,0,0,KD,8H,KS,3S,6C,0,1,6H,2C,3D,4S,4H,1,0
KD,AH,QC,5C,AC,QH,2,1,KC,2D,5H,4S,7D,0,0,7S,3C,3H,2S,AD,1,0,QS,7C,6S,AS,8S,0,0,JD,5S,10D,10C,10H,1,0,10S,9C,4D,8D,6D,0,0
AD,2S,KD,4H,9H,10C,0,0,8S,2D,4D,JH,5D,0,0,10D,6D,6S,QD,8C,1,0,QH,8H,5S,4S,QS,1,0,AS,4C,3S,KH,KS,0,0,7H,8D,KC,5H,AC,0,1
3C,JS,8H,9D,KS,7D,0,0,KC,6D,9S,8D,8C,1,0,5S,9C,AS,AH,10C,1,0,QC,6C,5D,2S,7C,0,0,QS,AD,2H,5H,QD,1,0,10S,9H,KD,7H,3S,0,1
KS,5H,2C,6D,7C,9C,0,0,10D,QS,4H,3S,3D,1,1,7D,JD,KD,4S,AS,0,0,2H,7H,JS,6H,QD,0,0,KH,QC,10C,6S,9D,0,0,4C,5C,5D,JH,9S,1,0
AS,6H,AD,KD,JS,8S,1,0,QC,4D,4S,7S,4H,1,0,10D,5H,6S,8C,8H,1,1,5D,JC,6D,10S,9H,0,0,KC,3C,5S,QD,6C,0,0,KS,3D,3S,4C,8D,1,0
7D,2S,AC,6S,10D,8D,0,0,10C,KS,9D,AD,2C,0,0,KD,QH,8S,JD,JC,1,0,4S,QD,3S,7C,10S,0,1,4H,7H,JS,AH,QS,0,0,3D,3C,KC,3H,JH,1,0
QS,10H,4S,QC,5H,3H,1,0,KH,JH,2H,5C,6D,0,0,7H,8C,10D,KS,8D,1,0,JC,6C,9D,9S,3S,1,0,2C,4H,4C,3D,AS,1,1,9C,AC,4D,10S,9H,1,0
KC,8S,5H,2H,8C,10S,1,0,7S,AD,KD,5C,7D,1,0,9H,3C,9S,7H,3D,2,0,QH,9D,2C,QD,JD,1,0,6H,QC,4C,5D,10H,0,1,JC,10D,AC,9C,KS,0,0
AC,KD,9S,QH,4S,5H,0,0,8C,2D,8S,9C,8H,1,0,2S,2H,KS,10C,10D,2,1,AD,4D,7S,3C,QS,0,0,QD,QC,7H,JH,4C,1,0,6D,8D,4H,10S,6C,1,0
3D,KH,3H,QC,KS,8D,1,0,8H,6D,AC,KD,JC,0,1,5H,4D,9S,9H,9D,1,0,6C,KC,6H,6S,QS,1,0,8S,5C,7D,3C,2S,0,0,10H,JD,2D,5S,2H,1,0
JD,6S,2D,QD,6D,7D,1,0,QS,5H,6H,4S,QC,1,1,6C,2S,AC,9S,3H,0,0,8C,9D,5D,3D,JC,0,0,3S,5S,3C,4D,8H,1,0,KD,AS,7H,10S,2H,0,0
4D,JH,9S,KH,2S,6D,0,0,9C,QS,8D,QD,2D,1,0,JC,7C,AS,AD,AC,1,1,2C,3S,7H,5D,AH,0,0,10S,3H,6H,8S,7S,0,0,9D,10H,3C,6C,5H,0,0
9S,3C,7H,3D,10C,6H,1,1,7D,8S,4C,QD,AC,0,0,10S,6S,6C,5H,JC,1,0,JS,AS,5D,QH,2C,0,0,9D,4H,9H,8D,5C,1,0,9C,6D,JD,2D,10H,0,0
2S,7C,10C,AC,6D,8H,0,0,6S,2H,AD,2C,AS,2,0,10S,7D,JH,5C,7S,1,0,3S,3C,3H,8S,9C,1,0,9H,KD,2D,9S,4H,1,1,5D,JC,8D,8C,10D,1,0
9C,2D,7C,4S,3S,10D,0,0,6D,3D,QD,3H,QC,2,0,5S,8C,3C,JS,9H,0,0,KC,8H,KS,KD,8D,1,1,2H,7D,4H,8S,5D,0,0,6H,2C,JD,9S,2S,1,0
8D,9S,4C,QC,5S,2H,0,0,8H,7C,10H,KD,AS,0,0,10D,JC,KC,3S,6C,0,0,7D,5D,9C,AD,KH,0,0,10S,5C,4D,7H,JH,0,0,3C,3D,JS,KS,6H,1,1
8S,3S,6S,10H,AH,9D,0,0,10S,QD,9S,5H,7H,0,0,6H,JS,6C,2D,4S,1,1,8C,QC,QH,JC,3H,1,0,KC,2C,5D,9H,JH,0,0,QS,7C,5C,4D,6D,0,0
6H,10S,AS,9C,7S,10H,1,1,4H,2S,5D,8H,6C,0,0,QC,JC,JS,KH,AD,1,0,KD,10C,3H,8S,2D,0,0,9S,9H,JD,4C,6S,1,0,QS,7H,AC,AH,JH,1,0
JS,7H,2S,3C,8C,10D,0,0,8S,QH,3S,3H,8D,2,0,AC,10S,JC,6D,5D,0,0,5H,9D,JD,3D,7S,0,1,AH,KS,QC,7D,9H,0,0,5S,6S,7C,KH,8H,0,0
10C,2S,4D,9H,7S,8S,0,0,9C,QC,6S,QD,3D,1,0,JD,4S,6D,8C,AC,0,1,JC,3C,QH,10D,2C,0,0,AS,2D,5S,10S,5H,1,0,8D,KS,AH,5C,9D,0,0
8H,JH,7S,JC,KC,KS,1,0,5D,2S,3S,4S,2H,1,0,2C,JD,QD,AD,2D,1,1,QS,QH,8D,9S,8S,2,0,8C,KH,3D,7C,AC,0,0,6H,4D,QC,JS,7D,0,0
9D,KD,5D,2D,7S,9H,1,1,3H,QS,AS,QD,5C,1,0,4D,8S,AC,6S,JH,0,0,8D,AH,4C,JC,3D,0,0,KS,5S,8C,9C,10D,0,0,10C,3S,7C,KH,6H,0,0
2D,2C,10S,5D,5H,QH,2,0,KC,9C,7D,7S,10C,1,0,QD,6C,AD,4H,JH,0,0,10H,JD,8C,9D,4S,0,0,6D,3H,3D,JS,3S,1,1,8H,8D,9H,7C,3C,1,0
6H,AS,2D,3H,4D,2H,1,0,9C,AC,8S,6C,7D,0,0,KS,QS,8C,9S,8H,1,1,2C,10S,JC,JS,6D,1,0,QD,7H,JD,KH,AD,0,0,9H,QH,10H,9D,4C,1,0
6D,10H,QC,9C,AC,3S,0,0,5C,7H,AS,4C,JC,0,0,KH,10S,2C,7D,10D,1,1,7C,KS,5H,8D,8C,1,0,6H,10C,QD,9D,9S,1,0,6S,9H,8H,4D,5S,0,0
9S,9H,JH,9C,7H,4C,1,0,3S,AH,8H,2D,6D,0,0,AC,3D,6H,6S,QD,1,0,7D,KH,2S,8S,7C,1,0,9D,QC,KS,AD,QS,1,1,10C,3H,4D,5D,4H,1,0
10D,8C,KC,QH,2H,5C,0,0,3H,QS,6C,8S,6D,1,0,2C,AD,5S,4C,KH,0,0,3D,9C,QD,3S,6S,1,0,10H,4H,2D,JD,JS,1,1,JH,5H,7C,10S,7H,1,0
2S,6C,8D,5S,KD,JH,0,0,JS,4D,QC,8H,3H,0,0,8S,QD,9S,4C,7S,0,0,3S,5D,9C,6S,KH,0,0,5H,AD,QH,JD,10S,0,0,10H,5C,10C,AH,7D,1,1
10S,4S,QD,7S,5C,2C,0,0,JS,QC,8H,AH,8C,1,0,2S,9S,4D,KC,JC,0,0,7H,QH,6H,5H,3S,0,1,5S,KD,AD,9C,JD,0,0,QS,AC,7C,2D,10H,0,0
5H,KC,6C,4H,9S,7D,0,0,3H,AC,QS,5S,3C,1,0,4D,5D,JH,9H,8H,0,0,3D,2C,QH,AD,JC,0,0,8D,QC,JS,10D,7S,0,0,4S,AH,AS,2S,8C,1,1
KH,4H,3C,7S,KS,10D,0,0,AC,9S,5H,5S,JH,1,0,JC,8D,JS,QS,2H,1,0,8H,4S,6C,6S,10S,1,0,8C,10H,AH,4C,8S,1,0,6D,AS,5D,QD,7H,0,1
7D,6H,2D,10C,10D,8C,1,1,2S,6C,KS,3S,10S,0,0,8S,5D,JD,5C,AD,1,0,2H,JH,8D,7H,4S,0,0,4C,KD,9H,JS,9C,1,0,5H,8H,3C,QC,7S,0,0
9S,9H,3C,5C,10C,5S,2,0,6H,2S,9D,10S,QD,0,1,8D,7C,10H,8H,2D,1,0,KH,2C,7D,6C,4S,0,0,5D,AS,9C,4C,JC,0,0,QS,KS,10D,3S,KC,0,0
6S,5D,10H,AS,2D,6C,1,0,3H,JS,10D,9H,JH,1,1,2H,8H,4S,3C,2C,1,0,8D,9S,3S,8C,QH,1,0,6H,10C,5S,AC,JC,0,0,8S,KC,7C,5H,7H,1,0
7D,6C,5H,4D,QS,AC,0,0,QH,5D,9D,KD,QD,1,0,8D,AD,KH,AS,3S,1,1,10S,8S,2D,KS,2H,1,0,6S,10D,10H,5C,3C,1,0,JH,10C,9C,4S,2S,0,0
7D,7S,2D,8C,JD,8D,2,0,10C,JS,8S,10D,2C,1,0,QH,KD,KC,KH,4S,0,1,4H,AS,AH,QC,4D,2,0,5S,6D,8H,KS,5H,1,0,JH,6C,5D,4C,3C,0,0
3H,6H,6D,6C,QD,4C,1,1,8H,2S,7D,4S,6S,0,0,3D,AS,QC,8S,5H,0,0,7C,AC,9S,9C,4D,1,0,4H,KC,AD,10D,5C,0,0,JD,10C,10H,KD,8C,1,0
6C,JH,8D,4S,JD,KC,1,1,4H,QD,9H,JS,AS,0,0,2D,KH,10H,QH,JC,0,0,7S,2S,AD,6S,4D,0,0,AC,QS,2C,9D,3S,0,0,2H,7D,7H,9S,6H,1,0
9H,5D,QS,QH,8C,9D,2,0,8D,JH,2S,2C,10H,1,0,6C,3H,JS,10S,4D,0,0,5C,3C,3S,KC,5H,2,1,5S,4H,4S,KS,JD,1,0,KD,JC,6S,8S,4C,0,0
7C,5C,5D,KD,JH,JD,2,1,AS,2H,AC,3D,4H,1,0,8H,5H,6S,5S,6D,2,0,10S,9D,3C,10C,AH,1,0,JS,6H,7D,9S,6C,1,0,2D,2C,3S,9C,QH,1,0
AH,2H,JD,10H,2C,6S,1,0,8S,9D,3H,2D,KH,0,0,5H,5S,QC,6D,10C,1,0,7S,7C,8H,9S,5D,1,1,10D,3C,10S,9C,QS,1,0,JC,AS,9H,4C,8C,0,0
KS,3D,10S,2S,JH,5C,0,1,5S,8S,7D,10C,2D,0,0,10D,JS,AS,8D,7S,0,0,8H,4D,10H,QS,KD,0,0,JC,QC,AH,9C,3H,0,0,KH,4S,QD,6D,2H,0,0
AS,QS,8H,AD,QD,9S,2,0,9D,QH,KS,5H,4H,0,0,2D,6D,7H,KH,6S,1,0,3C,8C,7C,AC,9C,0,0,5D,5S,9H,6C,AH,1,0,4S,8S,3H,8D,4D,2,1
10H,8S,7S,9H,QC,5D,0,0,3H,4H,4D,10D,9S,1,1,7C,JC,KD,JH,5S,1,0,10S,3S,KH,4S,5H,0,0,QH,8H,AS,AD,JS,1,0,4C,3D,9C,3C,QS,1,0
KH,6D,AH,6S,QC,2D,1,0,10H,10S,4D,8H,5D,1,0,3D,QS,8C,2C,3S,1,0,8D,KS,QH,5S,AC,0,0,3H,JD,4H,9D,KD,0,1,8S,6H,5C,3C,AD,0,0
10H,AH,AC,8D,2C,KH,1,0,5H,3D,10D,JS,4C,0,0,QD,QS,AS,KS,JC,1,0,8C,2H,QC,7C,9C,0,0,8S,9D,9S,3S,7H,1,0,2D,6H,7S,6S,KD,1,1
7S,5C,5H,4D,AS,KS,1,0,10D,7D,2D,AC,3H,0,0,9D,10H,5S,QC,8C,0,0,KC,KH,9H,9C,5D,1,0,4C,QH,JS,JH,4H,2,1,10C,8S,AD,10S,8H,2,0
KD,5S,JC,2H,3D,3H,1,0,2S,7H,6C,7D,KH,1,0,9H,2D,6H,QD,5H,0,1,KS,AC,JD,9S,8H,0,0,8S,5C,JH,AS,3C,0,0,7S,4C,4H,AD,8C,1,0
3S,10D,4C,10C,9H,10S,1,1,KH,9D,5S,7H,QS,0,0,6H,6C,10H,9S,4H,1,0,8D,QC,2C,7D,QH,1,0,9C,5H,8C,6D,5D,1,0,2S,AC,3C,KC,6S,0,0
JH,JD,8H,KS,4H,5D,1,0,2H,QS,AS,4C,10C,0,0,KD,AD,JS,2C,10D,0,0,2D,7C,5S,AH,9S,0,0,9H,QH,5H,5C,3H,1,1,2S,3C,3D,KC,7S,1,0
KH,3S,2D,9S,QD,AH,0,0,JS,4S,6H,5C,JH,1,0,6D,QS,9D,6S,10D,1,0,8H,JC,2H,8D,7D,1,0,8C,JD,AD,KS,QC,0,1,KD,KC,10H,7S,9C,0,0
5D,7H,8H,5C,KH,4C,1,0,KC,3D,QH,3H,9H,1,0,2H,8D,6C,JS,JC,1,1,QS,KS,10C,AD,7C,0,0,2S,3S,2D,JD,AC,1,0,6S,8S,3C,KD,4H,0,0
KS,9H,2C,KD,6D,7H,0,0,4D,AD,7C,KH,8S,0,0,6H,5H,9C,QH,4S,0,1,JS,5C,KC,5S,JD,2,0,10S,9D,3C,8H,QC,0,0,AS,10H,10C,4H,7D,1,0
10D,7D,6H,AH,3D,4H,0,0,5S,7S,2C,7C,QC,1,0,KC,10C,5D,AS,AD,1,0,KH,2D,8S,JC,3S,0,0,9C,4C,6S,QH,9D,1,0,8H,2H,QD,10S,6D,0,1
5S,3D,4S,AD,QD,KD,0,0,8C,JH,7D,KH,6S,0,0,KC,2S,AC,4D,7C,0,0,5C,3S,4C,6H,2H,0,0,3H,9S,3C,QC,8H,1,0,7H,KS,7S,10S,5D,1,1
2D,8S,10H,3S,QD,5S,0,0,6H,10S,2H,QC,8C,0,0,9D,JS,KC,KS,6S,0,0,3D,4D,7H,AC,8H,0,1,9C,4H,JD,AD,9H,1,0,7C,AS,6D,5H,2C,0,0
JH,KC,9C,4H,5D,AH,0,1,QS,7S,AD,5C,6D,0,0,8H,3S,KD,7D,2D,0,0,JS,AS,9D,3H,4C,0,0,3C,QC,5H,2C,6C,0,0,8C,JC,JD,10D,KS,1,0
3D,2H,KH,QS,QD,10H,1,1,7H,JS,7S,QC,JC,2,0,5H,2S,9S,KS,3H,0,0,5S,QH,4S,AC,7C,0,0,10S,2D,3C,6C,9C,0,0,3S,5D,AD,9H,10D,0,0
KS,8S,6H,2C,6D,10S,1,0,2D,10D,3D,KC,9S,0,0,JH,4S,JS,2S,JD,1,0,7H,9C,AH,KH,6S,0,0,7D,7C,5H,2H,3H,1,0,10C,5S,QC,8H,4H,0,1
5H,4C,KS,8S,KH,7C,0,0,QC,AD,3S,4H,5C,0,0,10C,4D,2C,9D,9H,1,1,3H,5S,4S,8D,2H,0,0,9S,8C,6H,JS,10D,0,0,7H,QD,7S,QH,JH,2,0
8D,7H,KD,9C,9H,JD,1,0,7D,JC,QC,10D,AH,0,1,5C,7C,3C,9D,AC,0,0,JH,6H,5D,3H,QD,0,0,JS,4D,9S,8C,AD,0,0,2C,KS,4S,5H,10S,0,0
3D,4C,AH,9S,JD,6C,0,0,7S,3C,AD,JH,9C,0,0,5C,QH,2D,QS,4D,1,1,4H,2C,8D,7C,KC,0,0,3S,6S,2H,5D,QD,0,0,JS,7H,10D,10H,6D,1,0
2H,7C,2D,2S,QC,QH,2,0,QD,JC,10H,7S,9D,0,0,4D,8D,9C,KC,AS,0,0,JS,6S,6C,9S,AC,1,0,KH,4H,10S,3C,10D,1,1,8C,KS,5C,6D,3D,0,0
QS,2C,QC,QH,8H,KH,1,0,3D,JC,7S,AD,5C,0,0,JD,2H,5D,8C,9D,0,0,4C,5H,4D,10D,JH,1,1,7C,7D,4H,AH,KS,1,0,KC,8D,AS,6S,AC,1,0
KH,5H,AC,7H,6C,2D,0,0,JS,9S,3D,3S,7S,1,0,5C,KS,AS,4H,4D,1,1,8S,10H,9C,10D,5S,1,0,7C,KC,QS,6D,8D,0,0,9D,8C,3C,10C,JH,0,0
KD,8H,6S,5S,KC,9H,0,0,JD,10S,KS,AD,2H,0,1,4D,QH,7H,8D,2S,0,0,QC,3S,10D,6D,9S,0,0,JC,8C,10C,9D,2C,0,0,KH,8S,6H,5D,QS,0,0
10D,7D,3S,3C,4S,5H,1,0,10H,9H,3D,8D,6S,0,0,5C,KS,4C,10S,JS,0,1,6C,10C,JC,7H,QC,0,0,9C,JH,8C,6H,JD,1,0,4D,AH,KH,8S,KC,0,0
10H,3C,10S,KC,9D,2H,1,1,3H,KH,8D,AS,4H,0,0,2S,QS,JC,9H,8S,0,0,6H,7C,9S,3D,8C,0,0,4C,JH,7H,QC,KD,0,0,2C,4D,5S,6C,JS,0,0
7S,9C,9S,4D,KH,2H,1,0,3D,QC,QS,JD,2C,1,1,AD,2D,5D,7D,JH,0,0,QD,5H,9D,8C,AS,0,0,2S,6S,6C,KS,8D,1,0,5C,7C,KC,KD,5S,1,0
10C,7H,2H,5C,2C,9S,1,0,10D,3D,10H,JS,7C,1,1,2S,KC,3S,KD,4S,0,0,3C,5H,JH,4H,8S,0,0,7D,6H,QS,5S,7S,1,0,AH,4D,4C,QD,3H,1,0
AD,8S,8H,7S,QS,10S,1,0,10D,7C,JH,3D,4H,0,0,6D,KD,5S,8C,JC,0,1,6C,4D,3H,9S,9C,1,0,JS,4C,7D,QD,QC,1,0,KH,7H,JD,KC,AC,0,0
10D,6S,QD,3D,KD,3H,1,0,10H,KH,JH,JC,9H,1,0,8H,3S,7C,5S,AS,0,0,10S,AH,6H,7H,3C,0,0,6C,AD,6D,5D,2S,1,1,JD,9D,4C,9C,4S,2,0
KD,2H,8D,4S,QH,JS,0,0,4C,AH,JH,JD,6S,1,1,7H,3C,AD,5D,8C,0,0,KC,4H,3S,AS,7C,0,0,9H,5S,QD,2D,9D,1,0,2C,4D,5H,KS,JC,0,0
AS,AH,JD,10C,9D,JC,2,1,4H,4D,4S,2S,5C,1,0,8H,AC,3D,9S,KC,0,0,5S,3H,KH,6D,6H,1,0,4C,QS,5D,5H,2H,1,0,8S,3C,8D,AD,7D,1,0
4S,2H,5H,4C,2S,2C,2,0,3H,JH,9S,QD,8H,0,1,8S,3C,2D,6H,AH,0,0,9C,QC,7S,7H,9H,2,0,KD,KH,9D,AD,KC,0,0,QH,5C,6C,JD,6S,1,0
9C,AD,5S,JS,7C,QS,0,0,6D,2D,7H,4C,QC,0,0,AH,AS,6C,KC,7S,1,0,10C,6H,3S,10D,4S,1,1,6S,2C,AC,2S,KS,1,0,3C,10H,5H,9S,JH,0,0
9H,7C,8C,2S,3H,7S,1,0,KH,JC,3C,5C,4H,0,0,QC,5H,5D,3D,AS,1,0,8H,AC,KC,2C,9C,0,0,6S,6D,4D,7H,AD,1,0,JH,JS,2H,QD,JD,1,1
10C,2H,KH,JD,9H,8H,0,0,6C,8D,JC,6D,JH,2,1,AH,4H,10D,9C,9S,1,0,2D,7H,2S,AS,AD,2,0,3H,6H,KS,QH,3D,1,0,8C,7C,5H,5D,5S,1,0
AH,2D,2S,KS,8C,4D,1,0,6H,3D,4S,7S,2C,0,0,KC,JH,7D,6S,4C,0,0,KH,10S,KD,7H,QH,0,0,AS,3C,6D,5H,3H,1,1,QD,8H,8D,5D,9S,1,0
2S,8S,5S,9S,7D,3S,0,0,QD,8H,7C,2H,2C,1,0,7H,3D,JD,5D,10D,0,0,10H,5C,AC,6H,AS,1,1,9H,KS,QH,JC,KC,0,0,3H,4S,JH,JS,AD,1,0
2C,7C,9C,9D,2H,AH,2,1,4D,7D,QC,7H,2D,1,0,6C,10C,KH,8D,QH,0,0,4S,AS,5D,3C,AC,1,0,9S,QD,10S,8H,JH,0,0,KS,6H,5H,9H,7S,0,0
4S,3H,7D,9C,QC,7S,1,0,7H,10S,9S,6S,4C,0,0,5S,4H,AD,QS,2C,0,0,8C,4D,AS,10H,2S,0,1,JC,3D,2H,6D,9H,0,0,6H,AC,10D,8H,JD,0,0
4H,AD,AS,10H,10S,QC,1,0,AH,3S,4C,JS,4S,1,0,10D,KD,6D,6C,AC,1,0,JD,8D,4D,3C,QH,0,0,2H,JC,QS,3D,7D,0,0,9D,KH,2S,3H,8S,0,1
QH,5C,6C,4D,3C,5S,1,0,10S,8D,7S,5H,10D,1,0,3H,7D,10H,6S,10C,1,0,2C,KC,QD,8C,5D,0,0,JS,4H,6D,9S,JC,1,0,JH,9D,KS,KH,9C,1,1
3S,JC,7S,6D,AD,AH,1,0,JH,4C,KC,8C,AC,0,0,7H,9H,10S,8D,5C,0,1,10D,2C,3C,3H,5D,1,0,KS,KD,5H,AS,8H,0,0,8S,4S,JD,2D,6S,0,0
4D,5C,2C,10C,QC,KS,0,0,JD,JS,AH,7D,QH,1,0,6C,7C,9D,8H,2H,0,0,9H,7S,QS,7H,9S,2,1,5S,AD,6D,6H,JC,1,0,KC,5D,4S,QD,3S,0,0
8H,QH,5S,3S,5C,10D,1,0,2S,2D,4S,9C,KS,1,0,5D,3C,8D,QS,2C,0,1,8C,10H,7C,5H,6S,0,0,KH,JD,JC,JS,KC,1,0,3H,QC,4H,2H,7S,0,0
4S,9D,7C,2S,10S,10C,1,1,5H,5D,3H,QS,3S,2,0,4C,JD,KH,8H,JC,1,0,5C,6H,6S,JS,8D,1,0,7H,AH,AD,8C,10D,1,0,10H,4D,7D,6C,KS,0,0
6D,JS,4S,6C,QD,4C,2,1,2S,8S,6H,5H,AH,0,0,AC,7S,3H,QS,7H,1,0,AS,9H,5D,9S,JC,1,0,10D,6S,8D,2H,7C,0,0,4H,KD,10C,3D,2C,0,0
KD,5D,7D,3C,AH,QD,0,0,2C,QC,9S,8C,2D,1,1,7C,3S,2S,6H,10H,0,0,4D,6D,KS,AC,8D,0,0,9C,10C,4H,3H,5S,0,0,JD,JH,4C,JC,8S,1,0
6D,10S,6H,7D,2S,3S,1,0,9H,4C,6S,4H,KH,1,1,10D,9C,5H,2D,JD,0,0,8S,3D,AD,7H,4S,0,0,4D,AH,5C,JC,10C,0,0,9D,9S,JS,2H,10H,1,0
8H,6S,7H,9S,7D,JH,1,1,8D,AC,4D,6C,9C,0,0,9D,QD,5D,6H,10H,0,0,8S,3H,QC,KC,10C,0,0,2H,2C,KS,6D,4H,1,0,5H,3D,AH,JD,5S,1,0
KS,QC,3S,3D,5D,AD,1,0,KC,9H,AC,10H,2D,0,0,10C,QD,3C,AH,2C,0,0,8D,6H,8S,QS,AS,1,0,4C,7H,5S,JD,4S,1,1,7S,3H,6S,QH,5C,0,0
4S,QD,2S,10H,JD,KC,0,0,4C,JC,KH,9C,9H,1,1,KS,7H,7S,KD,5C,1,0,10C,5S,7C,JS,QS,0,0,6S,2H,AC,6H,10D,1,0,9S,6C,AS,8D,JH,0,0
3D,4C,5H,QC,QD,9C,1,0,10D,3S,9H,JD,4S,0,0,10S,3H,AD,3C,7H,1,0,JC,8D,5C,4H,2C,0,0,QS,2H,QH,5D,AH,1,0,JS,6C,8H,7D,6H,1,1
10D,JS,AH,7D,3D,4C,0,0,7C,4D,8D,JD,KH,0,0,9H,5H,6D,4H,AS,0,0,3C,KC,KD,9D,8H,0,0,QS,QH,6S,2C,2H,2,1,JC,AC,5S,2S,10C,0,0
AD,AH,JD,4H,7H,5D,1,0,7S,10S,10C,QC,10D,1,1,6S,4D,2H,3H,JC,0,0,7D,8D,9S,JS,6C,0,0,KS,3S,KD,4C,2D,0,0,8H,QS,5C,3D,AC,0,0
