Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
3H,5C,2C,9D,7S,6H,0,0,10D,10S,7C,JD,10H,1,0,6S,JH,9H,4S,6C,1,1,6D,7H,5S,10C,JS,0,0,QH,5H,KS,8D,AD,0,0,3C,4C,KD,8H,AC,0,0
7C,JS,KC,JD,7S,8D,2,1,2D,6S,JH,3S,10C,0,0,9H,2C,3D,9D,8S,1,0,4D,8H,4H,5D,2H,1,0,AH,6C,QC,6D,10D,1,0,5S,8C,3H,6H,KH,0,0
2H,6S,5S,4C,QH,3S,0,0,KH,QC,10H,2D,5D,0,0,6D,6C,KD,QD,9H,1,0,8C,8S,JS,2S,7H,1,0,9S,4H,AS,AD,7C,1,0,3D,10S,2C,JC,4D,0,1
7H,10H,9S,5H,5D,6H,1,0,AS,JC,4C,QD,2D,0,0,8C,JH,KH,8S,4H,1,1,5S,9D,9C,JS,KS,1,0,4D,KC,6D,7D,10C,0,0,QH,QC,3D,6S,2C,1,0
8C,AC,10C,2C,3H,6D,0,0,9H,AH,JS,3S,6S,0,1,2D,JD,4S,2S,KH,1,0,9C,8H,JH,5C,7C,0,0,10S,AD,7S,3C,4D,0,0,6H,QD,4C,7H,KC,0,0
QS,AS,3C,7H,5H,7C,1,0,KD,9H,JC,5D,9D,1,0,AD,3H,10S,9S,5S,0,0,6S,4C,QD,2H,2S,1,0,8D,10D,3S,AC,7S,0,1,4H,6C,8S,2C,4S,1,0
6H,9H,KC,4H,JS,QH,0,0,AC,QS,7H,2D,QC,1,0,8S,KS,6C,9S,8C,1,0,QD,AD,10H,9C,3C,0,0,4D,KH,JC,JH,7D,1,0,5C,3H,5S,5H,JD,1,1
3S,4C,4S,2S,6C,JS,1,0,10D,8D,QD,6H,QS,1,1,5D,10S,KD,7D,8S,0,0,5C,7S,10C,QH,5H,1,0,9S,KH,2H,QC,3D,0,0,10H,KS,8C,AS,5S,0,0
4D,AS,10S,10C,3S,6D,1,0,3H,2S,KH,JH,5D,0,0,AH,AC,AD,QH,8C,1,0,3C,KC,9C,KD,8H,0,1,6C,8D,JD,JS,QS,1,0,JC,KS,9D,7S,QD,0,0
AH,7C,QC,4D,9C,KS,0,0,6D,8D,5S,KH,AC,0,0,10C,5H,7H,QD,JC,0,0,7S,3H,9H,6H,2S,0,0,JD,2D,4H,7D,5C,0,0,10D,KC,9S,QS,9D,1,1
5D,5C,KD,AD,2H,4C,1,0,3D,AC,10S,5S,QS,0,0,9D,8D,8S,7C,6H,1,0,2D,QH,KS,4D,7D,0,1,7S,10H,4S,KH,JD,0,0,6S,8H,JH,2C,5H,0,0
AH,9D,4D,10H,JC,7S,0,0,8H,6S,10D,8S,2S,1,1,9C,6H,JS,2H,8D,0,0,5H,JH,QS,2C,7C,0,0,10S,9S,5D,JD,QD,0,0,QH,4H,9H,KS,4S,1,0
7H,JC,4C,8C,KD,6C,0,0,3H,10C,8S,AH,2D,0,0,9H,JS,QD,9S,3D,1,0,6H,KH,QS,7D,8H,0,1,QC,8D,JD,JH,4H,1,0,4D,AC,9D,10D,6S,0,0
4C,KS,4H,AS,10C,3S,1,0,JS,6C,AC,JH,KH,1,0,6D,3D,AD,8H,KD,0,0,JD,9C,AH,9H,5D,1,0,5C,2H,2C,6H,10S,1,1,7S,9S,7C,QH,8S,1,0
JS,6S,8H,7D,QC,JH,1,0,AD,5H,KS,KD,9S,0,1,9D,10C,AH,3C,2C,0,0,2H,3S,KH,QS,QD,1,0,9H,AC,2D,8D,7S,0,0,2S,10H,5D,3H,5C,1,0
9S,2D,3H,10S,8H,2H,1,0,QD,AH,4H,3D,2S,0,0,3S,8S,2C,JC,AS,0,0,KS,5C,4S,10D,QH,0,0,9C,JD,9D,4C,10H,1,0,5H,KC,JS,6D,5S,1,1
8S,KD,9C,5S,AS,AH,1,1,3D,9H,6H,2C,2S,1,0,QH,6D,JD,7D,QD,1,0,4S,9D,3H,8H,10S,0,0,JS,JH,3S,7S,KC,1,0,7H,KS,8D,4C,9S,0,0
AD,5D,2S,KS,6D,QC,0,0,3S,8S,4S,7H,3C,1,0,KC,AC,6H,KD,10S,0,1,JH,10C,4D,8C,QH,0,0,9H,JC,2C,9D,5C,1,0,3H,4C,6S,AS,6C,1,0
2D,3S,2C,6S,4C,JH,1,0,4S,KS,JS,6D,JD,1,1,8H,KH,8D,2S,7H,1,0,10D,5C,7C,QC,9C,0,0,AC,7S,AD,5S,QH,1,0,AH,5D,QD,6C,8C,0,0
AH,4D,KD,7D,2H,KC,0,0,QS,10H,10C,3D,4C,1,0,10S,AD,7C,3S,6C,0,1,AS,4H,2S,JC,QH,0,0,5C,QD,KH,6H,9C,0,0,5H,JD,7H,3H,KS,0,0
8H,7D,KD,4C,JS,KC,0,0,7C,7H,QC,KH,JD,1,0,3C,6D,8D,7S,6C,1,0,4S,5S,4D,2C,JH,1,1,6H,10S,9C,KS,QD,0,0,AS,3S,2H,6S,2D,1,0
3S,QS,4C,AH,8C,JS,0,0,JD,QC,3C,6D,8S,0,1,KH,6H,AD,QD,5C,0,0,5D,2C,JC,4D,4S,1,0,KD,5H,5S,JH,AS,1,0,3D,4H,AC,3H,10S,1,0
KC,AS,AH,2C,9S,8S,1,0,5D,KD,8C,7H,3D,0,0,AC,5H,8H,QD,6H,0,0,QS,6C,9H,5C,JD,0,0,2S,8D,10C,6S,3H,0,0,7C,10D,JS,QC,JH,1,1
3S,QH,3D,6C,10S,2S,1,0,5D,8H,JD,9S,KS,0,0,6D,5C,6S,7D,JC,1,0,AH,7H,6H,JH,3C,0,0,JS,9D,5S,7S,2C,0,0,5H,AC,AD,KH,8D,1,1
4D,9H,10D,JD,8D,6H,0,0,10S,4S,10C,2D,9C,1,0,QD,8S,3D,3S,KH,1,1,7D,AC,10H,JH,6S,0,0,QS,4H,KC,3C,9S,0,0,QH,3H,8C,5D,AH,0,0
8S,6H,2S,AS,JH,8D,1,0,5D,4D,10D,10H,AH,1,0,8H,4H,7S,9S,QC,0,1,5S,6D,3C,6C,10C,1,0,2C,5H,3H,7C,3D,1,0,4S,3S,5C,AD,8C,0,0
KS,QS,7C,5S,AH,9H,0,1,5D,4H,AC,9S,7H,0,0,7D,KH,6C,JH,KC,0,0,4C,8C,JS,10H,2S,0,0,2D,8S,6D,QC,QD,1,0,KD,5C,6H,10S,3C,0,0
8S,3C,9S,10D,6C,2H,0,0,JH,9H,AH,QS,6D,0,0,7H,AS,10C,JC,9D,0,0,4D,8H,JD,2S,4C,1,0,KS,QC,10S,KC,AD,0,1,8D,AC,10H,7D,4H,0,0
QD,9S,2D,5H,3S,2S,1,0,2C,7C,8D,7D,KH,1,0,JH,4C,6S,10D,8C,0,0,9H,JS,10C,AS,AH,1,1,6D,9C,JD,KC,10S,0,0,8S,3C,JC,4H,QS,0,0
JH,KS,2C,5C,3C,10S,0,0,10H,QC,QD,2D,AD,1,0,3S,10D,8S,4H,6H,0,0,AC,JS,7D,4D,6S,0,1,8H,9C,7C,AH,10C,0,0,2H,QS,8D,5H,JD,0,0
10S,JS,JH,9D,3H,5S,1,0,QH,7H,10H,3D,5C,0,0,6H,8C,7S,9C,KD,0,1,JD,QD,9H,7C,AH,0,0,6D,AD,JC,QS,KS,0,0,2C,9S,3C,5H,2S,1,0
QC,3C,5S,10S,9D,KD,0,0,8S,7C,9S,2C,6C,0,0,QS,6S,QD,QH,6D,2,1,9C,7S,10C,7H,3D,1,0,5C,AH,5D,10D,AS,2,0,8D,4C,JD,8C,4S,2,0
4C,AD,5H,4S,QS,JS,1,0,7H,2H,KD,7D,3C,1,0,QC,6H,9D,AS,JC,0,1,8C,5S,2C,AH,4H,0,0,10D,6D,8H,9C,7S,0,0,4D,10S,KH,2S,JH,0,0
AS,8S,7H,KC,6H,QS,0,0,5S,2D,10S,7S,9S,0,0,2S,8H,4D,AH,3S,0,0,3D,JS,7C,5D,5C,1,0,KS,KD,8D,10C,2C,0,1,3H,QH,9H,6D,6C,1,0
8H,AC,KD,QS,3H,6C,0,0,QC,8C,2S,JD,7C,0,0,8D,7H,KC,10C,9C,0,0,5S,JS,5H,8S,10S,1,1,5C,3D,2C,AD,10D,0,0,KH,3S,JC,KS,AS,0,0
9D,10C,5C,3D,QC,4H,0,0,8D,KC,2D,JD,6H,0,0,9H,5D,10H,10S,QD,1,0,2H,KS,3C,4D,JC,0,0,AH,JH,7H,AC,2S,1,0,6C,AD,9S,JS,KD,0,1
JS,4D,6C,2D,2S,7H,1,1,KD,2C,AD,7C,QC,0,0,10D,10S,JH,10C,8D,1,0,AH,QH,6H,9D,10H,0,0,QS,7D,AS,AC,4H,1,0,JC,3H,9H,4S,5D,0,0
AS,5S,KC,6S,3H,KD,0,0,7C,9S,5C,2D,JD,0,0,7S,JC,8H,8D,10H,1,0,JH,QH,8S,QC,10S,1,1,6H,6D,JS,KS,10C,1,0,KH,5D,2C,AH,9C,0,0
QH,2C,JS,KD,9H,7D,0,0,7H,10S,3D,7C,8C,1,0,AS,3C,KS,10H,9C,0,0,6C,5C,5H,QC,KC,1,0,AD,3H,JD,4C,3S,1,0,4D,8D,JH,AC,10C,0,1
5S,AC,3C,4D,6H,6S,1,1,3D,AS,5H,KC,10D,0,0,AH,4H,5C,10S,JD,0,0,7H,8D,8C,AD,9C,1,0,8H,QD,2C,3H,QC,1,0,5D,10C,KH,7S,9H,0,0
QC,JC,KS,6S,10S,9D,0,0,6H,10C,AH,5D,3H,0,0,2D,6C,2S,8S,5S,1,0,3S,AS,JS,AD,JD,2,0,5C,QS,KD,2H,KH,0,0,3C,10H,10D,7D,8H,1,1
QH,KD,5D,9S,10S,7S,0,0,JC,7C,7H,5C,9H,1,1,3D,10C,8D,6C,4C,0,0,8H,4D,AH,JS,3S,0,0,KS,5H,KH,AS,KC,0,0,AD,QD,5S,AC,QS,2,0
2S,7H,JH,4C,AS,5H,0,0,3S,10S,6C,10H,2C,1,0,7D,9D,6D,AD,JC,0,0,3H,3C,KD,KC,QS,1,1,8H,JD,AH,10C,9S,0,0,9C,2D,8S,KS,5D,0,0
5D,6S,JD,7S,5H,7C,2,0,AD,AH,KD,8S,JC,1,0,AC,JS,KH,KS,5S,0,0,3H,6H,5C,8C,3C,1,0,9D,10H,10S,9C,4D,2,1,6D,6C,3D,QC,QD,2,0
KH,2C,2D,AS,7H,6C,1,1,8D,2S,KD,7D,5H,0,0,9S,KS,9H,QD,10D,1,0,QH,AC,6H,3H,JH,0,0,JC,5C,10S,5D,QC,1,0,4H,4D,JD,3D,3S,2,0
4C,QH,7S,JD,5D,3C,0,0,2H,7C,QS,6C,AH,0,0,QC,3D,6H,9C,QD,1,0,10H,8S,2D,5C,JC,0,1,5S,6S,4H,3S,10D,0,0,8D,KS,KC,KD,8C,1,0
3H,7D,QC,6D,8C,6S,1,0,JC,5S,KS,9D,10C,0,0,3C,QS,9S,8D,7H,0,0,QD,KD,4H,9C,10D,0,1,KH,6C,8H,9H,JS,0,0,4D,3D,2C,AD,4S,1,0
7H,3S,JH,2H,AC,KC,0,0,6H,4H,10C,10S,3H,1,1,7C,8C,QS,7S,AD,1,0,5D,9D,4S,5H,5C,1,0,6C,QH,2D,AS,10H,0,0,KD,3C,9C,JS,4C,0,0
5C,8S,AC,KS,4C,6S,0,0,9D,4H,5S,10S,AS,0,0,4D,7H,2H,6C,8D,0,0,8C,KH,3H,3C,QS,1,0,7D,6H,KD,2S,AH,0,1,3S,6D,5D,QD,9S,0,0
9D,4S,KH,AD,QS,7S,0,0,AS,9C,7C,QH,5S,0,1,3S,8C,3H,2C,4C,1,0,3C,2H,10S,JH,QC,0,0,KC,AC,4D,5C,7H,0,0,2D,5H,KD,AH,6C,0,0
7S,AC,5H,QS,2C,8H,0,0,4C,5S,5D,10D,9S,1,0,QC,KC,2H,5C,6D,0,0,KH,7C,KD,QH,10S,0,1,9D,AS,3H,10H,AH,1,0,9C,JH,KS,3D,9H,1,0
JC,KC,QH,10S,10D,9D,1,0,4C,9C,6D,JD,2C,0,0,3S,8S,8D,5S,6H,1,0,AS,3H,8C,5D,3D,1,0,8H,2S,AD,AH,JS,1,0,4S,KH,2D,QC,4H,1,1
4S,5S,8H,AH,3C,JH,0,0,JD,8C,6D,9D,7C,0,0,10D,AD,7D,5D,JS,0,1,7H,4C,10S,4D,10H,2,0,KC,2D,9S,AC,10C,0,0,2C,KS,5C,JC,6C,0,0
5D,4S,7H,2C,8D,10D,0,0,7D,4C,AC,10H,10C,1,1,JD,5S,4H,3D,3H,1,0,QH,9C,KH,9H,QD,2,0,KC,QC,9S,2S,6H,0,0,6S,AH,3S,5H,7C,0,0
4S,2C,JH,9C,3D,6H,0,0,QD,2S,AS,JD,AC,1,1,9D,4C,QS,KS,6D,0,0,9H,KC,AD,2H,10S,0,0,6C,5D,AH,QC,8H,0,0,6S,JS,5H,3C,7D,0,0
4H,QS,JH,6D,6C,KC,1,0,5C,QH,8S,7H,10H,0,0,JS,5H,10C,4D,3D,0,0,AC,8H,3C,9D,KS,0,0,2S,5D,JC,9C,10S,0,0,7S,AD,7D,8D,8C,2,1
6S,6C,4H,2S,3C,10H,1,1,9S,4C,AS,10C,QH,0,0,8S,KH,9C,3D,7D,0,0,10D,QS,9D,2C,4S,0,0,KD,5S,2H,KC,3S,0,0,5C,JH,7C,7S,8C,1,0
5S,AH,JH,6H,AS,5C,2,0,2H,9S,4D,3S,9C,1,0,QC,6S,KH,AC,7D,0,1,4S,9H,AD,3D,7C,0,0,10C,QH,7S,8H,JC,0,0,4C,KC,QS,6C,9D,0,0
2S,KH,JC,AD,8D,4S,0,0,6S,KD,6H,KS,5H,1,0,3H,2D,5S,AC,2C,1,0,QC,8S,KC,QS,8C,2,1,10D,JD,10C,2H,7D,1,0,4H,7H,10H,AS,JH,0,0
QH,QD,AC,2S,7D,AS,2,0,3H,2H,9H,4C,9D,1,1,5H,10S,4D,4S,3C,1,0,6S,9S,7H,5S,6C,1,0,8D,AD,AH,5D,KS,1,0,10C,10H,8C,10D,7S,1,0
4C,6D,QH,10S,AC,3D,0,0,KS,AH,8H,4H,2C,0,1,QS,10H,9H,8C,3H,0,0,6S,2S,9C,3C,5C,0,0,KD,2D,7D,JS,2H,1,0,3S,7H,6C,KC,QD,0,0
3H,4H,AD,10S,7C,9D,0,1,7H,8S,9H,10D,3D,0,0,QC,8H,2S,8C,6D,1,0,5D,JC,4S,KC,2D,0,0,QS,3S,JH,3C,JS,2,0,6H,4C,QH,2C,4D,1,0
5D,9C,2H,JC,AD,QC,0,0,2C,9S,KS,7C,JS,0,0,10D,3H,8H,5C,JD,0,0,6C,AH,6D,2D,6H,1,1,7S,KD,8S,6S,QD,0,0,10S,KC,10C,5H,10H,1,0
10D,QS,QH,8C,KH,5D,1,1,3H,KD,6H,9D,2C,0,0,KC,2D,5S,10H,10S,1,0,10C,2S,5C,AD,7S,0,0,2H,3C,8S,6C,4S,0,0,4C,QD,6S,6D,3D,1,0
JS,4S,2D,3D,2H,3C,2,1,QH,3S,6D,10S,AS,0,0,7C,6H,4D,AD,KS,0,0,QC,QD,4H,4C,7H,2,0,10D,9H,AH,9S,JH,1,0,6C,8H,10H,KC,2S,0,0
10H,7D,8C,10C,3S,JH,1,0,5D,8H,KH,9C,JD,0,0,AC,QH,9H,KC,2H,0,0,7S,8D,7C,3D,JS,1,0,AS,JC,6D,8S,9D,0,0,KD,10D,5S,QS,3H,0,1
4C,4D,5C,4S,3C,JC,1,1,10D,10S,8S,3D,10C,1,0,2S,2C,6D,3H,KD,1,0,5H,9H,9D,JS,QS,1,0,10H,AC,KS,6S,3S,0,0,QD,6H,5S,AD,9S,0,0
5C,7H,3C,7C,KD,8D,1,1,QS,9H,AD,QD,9S,2,0,6H,5D,8H,2D,7S,0,0,5H,6D,3H,AC,10H,0,0,JC,2S,AS,9C,7D,0,0,8C,3D,4D,10D,KS,0,0
4S,JH,9D,7H,2S,AS,0,0,JD,10H,4D,KH,7D,0,0,3D,9S,3C,4H,KS,1,0,8C,QS,QD,KD,7S,1,0,10D,AC,7C,6S,6D,1,0,5C,8D,2H,8H,10C,1,1
AH,5S,3S,7D,KD,3H,1,0,6S,8D,7H,2S,4S,0,0,JH,10H,QS,3C,4D,0,0,3D,9D,QC,AS,10S,0,1,8H,5C,2D,AC,9H,0,0,5D,KS,QH,KC,7C,0,0
8D,KD,8H,4C,3C,6D,1,0,KH,6C,JH,AS,9S,0,0,4H,3D,6S,2S,10D,0,0,10H,10C,9H,JC,AH,1,1,8C,4D,AD,10S,2D,0,0,8S,7C,2C,KC,6H,0,0
9H,6H,JD,9D,6S,AC,2,1,6D,10C,QD,5H,8C,0,0,3C,2C,8D,KS,8H,1,0,2H,KC,4C,JH,QC,0,0,7C,JS,QH,10S,5S,0,0,KD,QS,7S,3H,AS,0,0
3D,5C,4S,6S,2H,10H,0,0,9H,4C,3S,JH,6D,0,0,9D,3C,8C,9C,KH,1,1,KC,AS,8H,7D,QS,0,0,KD,AC,KS,QD,8D,0,0,8S,4H,5D,JC,4D,1,0
9H,10H,7C,9C,6H,2D,1,0,AH,QS,JC,4S,9S,0,0,2C,3D,AS,3C,10D,1,0,AC,6D,5C,9D,4D,0,0,5S,10S,QD,8D,KH,0,0,10C,JH,KD,6C,QC,0,1
AS,2S,2H,5D,10H,9S,1,0,10D,4C,8S,AC,6H,0,0,8H,5H,2D,8D,QD,1,0,AH,6S,9H,KC,7C,0,0,7S,JD,3C,4S,KS,0,1,4D,7H,JC,7D,5C,1,0
AD,2S,KS,7C,5H,9D,0,1,9S,JH,6C,3D,JC,1,0,3H,3C,8D,JD,4S,1,0,QS,KD,3S,2H,9H,0,0,10H,5S,6H,QH,AS,0,0,2C,2D,QC,10C,9C,1,0
AH,7C,4D,QC,8D,KH,0,0,QS,KC,7H,5H,8S,0,0,2S,2D,5C,JH,KS,1,0,2C,3S,KD,AC,9H,0,1,9D,10C,3C,AD,7D,0,0,6C,10D,4C,9S,JS,0,0
AD,7D,JS,10D,10H,3C,1,0,QS,KS,2D,5H,5D,1,0,5S,2S,8C,KD,2H,1,0,JH,8D,7C,9D,4C,0,0,AS,2C,QD,QH,AC,2,1,10S,4D,9H,AH,4H,1,0
QH,6D,2D,JC,8D,4H,0,0,AC,3D,10S,KC,JH,0,0,AS,JS,7C,3C,7H,1,0,6S,QS,5H,9H,KD,0,0,7S,6H,10D,3S,3H,1,0,10C,9C,2H,4S,QD,0,1
5D,6C,AD,8C,9C,4D,0,0,KD,QC,AC,7C,AS,1,0,7S,KS,10S,4C,9H,0,0,QD,4H,10D,8H,3H,0,1,8D,9D,7H,3S,6H,0,0,10H,JC,2S,6D,3C,0,0
KC,QD,KH,7D,2C,AC,0,0,5S,7C,3S,8S,QH,0,0,5H,6H,2D,9H,JD,0,0,KD,4S,5D,3H,10S,0,0,6D,JH,10H,JS,7H,1,1,2H,AD,KS,3D,4C,0,0
7C,QH,5S,4C,6S,3H,0,1,4H,2D,8S,5C,QC,0,0,3S,AD,KD,AS,9S,1,0,5D,5H,6H,2S,8D,1,0,8H,QS,2H,JC,KS,0,0,6D,JD,AC,7H,KH,0,0
AC,4S,5S,4H,2D,8H,1,0,10C,QH,8S,3C,KS,0,0,6D,10D,3S,2C,4C,0,1,JH,3H,3D,10H,QC,1,0,4D,9C,JD,8D,9S,1,0,7D,2S,5H,6C,5C,1,0
AH,10D,JD,2C,10S,AD,1,0,JH,2S,7D,KC,7S,1,0,8H,8C,2H,3H,AS,1,0,9S,QC,7C,10H,5H,0,0,JC,3C,JS,6H,6S,2,1,AC,QS,QD,KD,9C,1,0
AD,6H,KH,AS,4S,2C,1,0,QC,6C,8S,KC,QD,1,0,3H,JH,8C,KD,7H,0,0,10H,5C,9C,3D,AC,0,1,4H,2H,4D,6D,3S,1,0,8D,5H,3C,JS,AH,0,0
2D,4C,7D,8D,KS,KD,0,0,9S,4S,8S,2C,AD,0,0,QC,10H,9H,6C,5H,0,0,4D,JD,2S,KC,3D,0,0,2H,QH,8C,QD,5C,1,1,7S,6D,JH,4H,3S,0,0
7C,5S,10H,QS,8C,AS,0,1,9H,4D,KC,QH,5C,0,0,JS,3S,9C,10D,3C,1,0,4H,KD,4S,AC,9S,1,0,7S,3H,8H,7H,JH,1,0,4C,5H,5D,QC,9D,1,0
JD,8C,4S,6C,9C,6H,1,0,7D,3H,QS,5D,9D,0,0,9H,KS,8H,5S,6S,0,0,7H,JC,10S,AD,10C,1,0,AH,8S,QD,5H,JS,0,0,4D,7S,2H,QC,JH,0,1
6H,QS,9S,10C,10S,AC,1,0,KH,4D,7D,7H,7C,1,0,2S,6C,5D,9D,8H,0,1,JD,8S,9H,6D,6S,1,0,JH,AS,3S,8C,QC,0,0,2D,5S,KC,9C,8D,0,0
2D,KS,AH,9C,5S,4D,0,0,QS,KC,JS,QH,10H,1,0,5D,6D,3C,2H,AC,0,0,4S,AD,10D,AS,QD,1,0,8S,9S,3D,6C,10C,0,0,6H,KH,JD,JC,QC,1,1
5C,3H,KC,9S,2D,5D,1,1,5S,3C,KD,7S,JS,0,0,9H,KH,JC,8S,AH,0,0,10H,AC,10C,6S,10D,1,0,7D,6C,QS,KS,4H,0,0,8C,4D,AD,JD,QH,0,0
4S,6S,8S,4H,6C,KD,2,1,4C,5H,8C,6H,JH,0,0,5S,QD,10D,QH,JD,1,0,4D,7C,10S,QC,2S,0,0,2D,2C,AH,3D,2H,1,0,8D,JS,AD,9D,10H,0,0
9S,10D,4H,QC,3S,10S,1,0,KS,6D,AD,9D,10H,0,0,2S,6H,QD,3D,6C,1,1,JD,5S,3C,4C,8H,0,0,2D,JC,JS,AH,5H,1,0,3H,8D,7H,7S,7D,1,0
6H,3S,4H,3D,10H,QC,1,0,6C,QS,JS,10C,QD,1,0,9H,8C,7C,JH,3C,0,0,2C,KH,KC,7S,AC,0,1,8D,5H,9C,8H,4S,1,0,5C,4C,8S,AD,JD,0,0
6S,2H,8C,3C,10C,QC,0,0,9D,7C,8S,QD,AH,0,0,QS,9C,AS,AC,KD,1,1,3H,5C,6D,10D,4D,0,0,KH,JH,2D,5S,7D,0,0,4H,KC,8D,6H,3D,0,0
AC,QC,8D,5C,6S,KC,0,0,4S,7D,5S,JC,9C,0,0,9D,3C,JD,KS,KH,0,0,6D,JS,AH,7H,8C,0,1,AD,3D,AS,5H,2S,1,0,10S,QH,10C,8S,5D,1,0
AH,AD,JC,QH,AC,3D,1,0,4S,7H,7C,8C,7D,1,0,4C,AS,4H,9D,QS,1,0,JD,6H,9C,KS,10H,0,0,KD,5H,9S,10D,5S,1,0,JS,7S,2S,3S,JH,1,1
JD,2H,7H,3S,3C,6D,1,0,8C,9C,6H,QC,6S,1,0,QD,10C,10H,5D,4D,1,0,QS,8S,4C,JC,7D,0,0,5S,KC,2S,5C,AC,1,1,10S,8D,7S,AD,3H,0,0
3S,KD,AC,10C,KC,JC,0,0,7H,6S,9H,6H,9S,2,0,8C,5S,KH,8H,JS,1,0,3D,5C,AH,QC,10S,0,1,JD,8D,3H,QH,4S,0,0,AD,2C,10D,5H,2H,1,0
JH,KC,4D,3C,10C,9H,0,0,AD,5D,5C,2C,6D,1,0,JD,QC,QH,9C,10H,1,1,3D,QD,4C,7D,8D,0,0,AH,5S,6H,6S,QS,1,0,10D,6C,3S,2D,7S,0,0
8S,AS,7H,4D,3H,6S,0,0,JD,5H,9S,QD,3D,0,0,KC,QC,4C,3C,2D,0,0,7C,10D,KH,5C,6D,0,0,JH,3S,4H,JC,AD,1,0,QH,7S,QS,9H,2S,1,1
10D,9C,10S,10H,6S,AC,1,0,9D,2C,7D,7S,JD,1,0,8S,3C,4S,4H,6C,1,1,5H,2S,KD,7C,3H,0,0,8D,QC,6H,3D,KH,0,0,2D,KS,8C,3S,8H,1,0
10D,2S,8H,QC,4H,AD,0,0,7S,QD,2C,2D,JC,1,0,6C,6D,7H,10C,KS,1,0,7D,5D,JD,AH,10H,0,0,2H,KC,3H,KH,4S,0,1,3S,KD,8S,5H,4D,0,0
QS,3H,JC,3C,5S,7S,1,0,AC,KD,6H,AS,8C,1,1,10C,QD,KS,6S,8H,0,0,2D,KC,QC,6D,KH,0,0,9D,4H,7D,10H,JS,0,0,JH,10D,4C,9H,3D,0,0
8H,2S,7S,3C,6C,10H,0,0,4D,3S,JH,10C,10D,1,0,9D,8D,KC,5H,8S,1,0,5D,4S,AC,2C,4H,1,0,QH,JD,2H,9H,3D,0,1,AD,4C,7C,8C,QD,0,0
5S,8D,4H,JC,9S,JD,1,0,AH,3H,8C,5H,10C,0,0,AC,2S,2D,JH,6C,1,0,3D,AS,3C,8S,4C,1,0,10D,4S,QD,6H,AD,0,1,QS,10S,JS,9D,9C,1,0
KS,10C,KH,7H,7D,QD,1,1,KC,10D,JH,8D,3D,0,0,7S,KD,2D,2S,8H,1,0,4S,QS,8S,5S,9D,0,0,6S,JC,10S,9S,4H,0,0,AS,5C,5H,4C,5D,1,0
JC,2S,6S,4D,KS,3H,0,0,QD,7D,JD,10S,2H,0,0,AH,4S,AS,7H,7C,2,0,6C,KD,8C,8S,AD,1,1,9S,5H,10H,QH,QC,1,0,10C,QS,4C,9C,AC,0,0
QH,9C,JS,3S,10D,6H,0,0,JH,AD,4S,AC,3C,1,1,2S,7H,5C,5H,KC,1,0,8C,KS,4H,5D,AH,0,0,8D,10C,7C,JD,9H,0,0,2C,3H,9D,QC,QD,1,0
KH,10S,9H,9C,6H,6C,2,1,5D,8H,AH,3C,QD,0,0,10H,10D,5C,KD,JD,1,0,5S,9D,4H,8D,9S,1,0,4C,QC,7C,6D,AD,0,0,5H,8S,2C,10C,JC,0,0
JC,2H,8H,7S,5D,2S,1,1,4H,9D,3H,4S,10S,1,0,AD,AH,7D,JS,9S,1,0,QS,5C,10H,KS,AC,0,0,KH,3D,2D,9C,9H,1,0,3S,6C,3C,8D,JD,1,0
2C,7C,9C,5D,10H,JD,0,0,10S,9D,KS,8H,6H,0,0,10C,4C,AC,AD,4D,2,1,8C,4S,3H,6S,5H,0,0,6C,QC,AH,2S,8S,0,0,7D,2H,7S,JH,8D,1,0
9S,10C,9D,10H,7C,KH,2,0,JH,QC,2S,9H,5H,0,0,4H,QH,JC,KD,10S,0,1,QD,6S,AH,2D,6D,1,0,7D,8C,5S,3C,JD,0,0,KS,AD,6C,8S,AC,1,0
AC,4D,6S,10D,3S,3D,1,1,JH,QD,3C,10H,4C,0,0,7D,2S,7H,7S,9D,1,0,JD,2D,7C,AS,8S,0,0,6H,QH,5C,4H,QS,1,0,9S,3H,KS,8H,QC,0,0
4S,KC,QS,5S,AS,AH,1,0,6S,7C,4H,JH,9H,0,0,JS,5D,7S,KD,10C,0,0,9D,JD,2D,3S,2H,1,0,9C,7H,2S,10D,8H,0,0,6H,JC,8D,7D,6C,1,1
8D,2C,QC,7C,JS,8C,1,0,2S,AH,5D,AS,9S,1,0,QD,AC,5C,KD,JH,0,0,KC,6S,7S,9H,2H,0,0,4H,5S,10D,3H,9C,0,1,7D,KH,9D,QH,6C,0,0
6H,4S,5D,10S,AH,10C,1,0,2C,5S,8D,6C,JH,0,0,QS,5H,3D,3H,10D,1,0,JC,QD,KC,QH,KH,1,1,JD,4H,8C,8H,2D,1,0,JS,9S,9C,QC,3S,1,0
5C,KS,10H,5D,AS,AH,2,1,AD,2D,JC,5S,KH,0,0,3D,AC,KC,10C,6C,0,0,2C,5H,4C,9S,QC,0,0,10D,JS,6H,2S,9C,0,0,9D,QD,8H,6S,4H,0,0
