Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
10S,AC,QC,9D,2S,5D,0,0,8S,KC,2D,AS,JH,0,0,AH,5C,JS,KD,9S,0,0,4S,3H,2H,JC,9H,0,0,10D,7C,10C,3D,6S,1,0,QH,4C,6D,9C,QS,1,1
8D,10D,4H,6S,2D,5C,0,0,QH,8S,5H,KS,JH,0,0,2C,QS,4C,8H,4S,1,0,5S,AS,7D,2H,4D,0,1,2S,JS,QC,10S,3D,0,0,9S,3H,6C,9H,QD,1,0
4H,6H,6S,8S,10C,9D,1,0,8H,5C,9C,QD,4S,0,0,AS,JD,8C,3C,9H,0,0,3S,AD,KS,3D,9S,1,1,2D,JS,KC,4C,2H,1,0,10D,4D,8D,AC,6C,0,0
2H,QH,8H,AD,9S,3S,0,0,4C,8D,JS,9D,AC,0,0,10C,JC,KH,5C,2C,0,0,5H,6C,6D,AH,7H,1,1,10H,10S,AS,QS,10D,1,0,8S,6H,4D,QD,2S,0,0
6H,KC,8C,QH,10C,KD,0,1,4H,5S,6D,9S,QS,0,0,JS,10D,AC,10S,4C,1,0,8H,2S,9C,7H,9H,1,0,JH,7S,5D,7C,QC,1,0,AS,KH,JC,KS,8D,0,0
10D,4D,4H,10H,6S,2D,2,1,2H,4S,9D,6H,AS,0,0,6D,3D,JS,9C,JD,1,0,8C,KD,QC,3H,6C,0,0,9S,5H,JC,KS,7D,0,0,QH,KC,4C,5C,QD,1,0
3D,7S,9D,9S,5H,JC,1,0,8H,QC,JD,QD,QS,1,0,KS,6H,4D,2D,6C,1,0,8D,3H,4C,JS,AD,0,1,8C,9C,5D,6D,KC,0,0,10S,KD,4H,2H,10C,1,0
2S,4C,9D,10D,7H,5D,0,0,AH,8S,4S,3D,6H,0,0,JS,7S,2D,10H,AD,0,0,QH,4D,QS,5H,5S,2,1,7C,KH,JH,KD,8C,0,0,8D,9S,6D,6C,10C,1,0
7S,9H,6H,5D,2S,JS,0,0,8S,10C,3D,9S,7H,0,0,5S,2C,QH,KS,2H,1,1,KD,QD,3S,8D,KC,0,0,7C,3H,4H,4D,8C,1,0,9C,3C,6C,6S,4C,1,0
3H,5S,3S,QD,4C,10H,1,1,8D,5C,3D,9D,9C,1,0,6S,7C,AH,5H,QS,0,0,QH,2H,2S,2C,KC,1,0,2D,QC,KD,7H,7D,1,0,8S,4D,8H,3C,8C,1,0
4C,KD,8H,QH,AD,3H,0,0,9C,3D,10C,AH,AS,1,0,KS,4D,5H,KH,JH,0,0,7D,3C,QS,10D,AC,0,0,4S,9D,4H,9H,2C,2,0,2D,6C,8S,2S,6S,2,1
KS,10C,JD,4H,7H,4D,1,0,5H,10H,AS,AD,3S,1,1,5D,9C,7D,8H,JC,0,0,JH,9H,QD,2C,9D,1,0,4S,3H,6D,QS,KD,0,0,8S,JS,2S,7S,5C,0,0
7D,10C,QS,9S,8C,7S,1,0,5S,2C,9C,6H,3C,0,0,2D,QD,2H,7H,QC,2,0,JD,4H,5D,QH,AH,0,0,3H,4D,3S,JS,6D,1,1,2S,7C,9D,AS,JH,0,0
4C,2D,5S,10H,6S,3D,0,0,6H,AS,3C,KH,KS,0,0,9S,4S,4H,8C,JD,1,0,2S,7C,8D,AD,5C,0,0,10D,JS,9D,3S,3H,1,1,8H,4D,8S,QH,5D,1,0
6S,5C,2S,10H,JH,AS,0,0,AC,2C,4H,6D,3C,0,0,3H,8D,QC,AD,9D,0,0,4C,QH,7H,2H,4D,1,0,5H,KH,9C,JS,4S,0,0,5S,3S,10S,5D,10C,2,1
2D,4D,KC,3C,KD,10D,0,0,9H,AD,JH,JC,8D,1,0,KS,2S,7S,10C,9S,0,0,4C,5S,5D,8S,3H,1,1,3D,2H,JS,QS,AH,0,0,QC,4H,9D,10H,7H,0,0
7H,JS,KD,AC,9H,AH,1,0,2S,8C,7S,4S,QC,0,0,10S,2C,4C,9C,QD,0,0,QH,KC,9D,KH,KS,0,0,5S,10D,5H,JH,JC,2,0,3S,3D,7D,4D,4H,2,1
6D,QD,2C,7C,4C,10H,0,0,KS,5D,7H,AD,4S,0,1,8S,AC,7D,5H,KC,0,0,8D,3S,KH,KD,2S,0,0,JS,6S,JC,QC,9S,1,0,9C,QS,8H,4H,AS,0,0
AC,3S,4C,4H,5C,8C,1,0,7C,2C,JC,JS,9C,1,1,9D,10D,8H,7D,2H,0,0,5D,9H,2D,7S,6D,0,0,AD,KH,6H,QC,KD,0,0,8D,3C,10C,KS,4D,0,0
4D,6H,JS,KC,10H,QD,0,0,6S,9C,5C,3H,6C,1,0,7H,JD,QS,8C,3S,0,0,KD,7D,8S,2C,7C,1,1,4H,5D,KS,10D,3D,0,0,4S,2D,2H,8H,AH,1,0
4D,8H,2D,QS,JD,KH,0,0,10C,9C,JS,AC,5H,0,0,9H,8S,7H,QD,10H,0,0,7S,3D,AD,7C,QC,1,1,AS,AH,9D,6D,2H,1,0,KC,6S,3S,KD,7D,0,0
JC,JD,AC,9D,2D,3S,1,0,5D,6H,3C,2C,7C,0,0,10C,KD,6C,QH,6S,1,1,2H,KC,AS,7S,5S,0,0,7D,3D,10S,8C,4H,0,0,8D,4C,8S,10D,9H,1,0
7S,KH,5C,JH,9S,10D,0,0,9C,9H,3D,4S,AS,1,0,KS,5H,AC,4C,5D,1,0,4D,7H,8D,JD,8S,1,0,JS,KD,7D,10H,9D,0,0,7C,6C,2S,AD,6D,1,1
10D,5H,JD,6D,4D,2C,0,1,KH,3S,5D,3C,7H,1,0,KD,AC,6H,QD,JS,0,0,8H,7C,3H,AS,4H,0,0,6C,4C,QS,7S,QH,1,0,6S,5C,2S,10S,JC,0,0
4H,KC,QS,JS,8H,QH,1,0,KD,7C,JD,AD,QD,0,0,4D,KS,6D,8C,6S,1,0,2S,7S,AH,6H,10D,0,1,8S,9D,2D,4C,AS,0,0,5D,4S,JC,JH,8D,1,0
AC,7D,JS,KC,6D,3C,0,0,5C,2D,KH,QH,10S,0,0,KD,8D,QS,4D,3S,0,0,9D,6H,5H,JH,5D,1,0,6S,7S,9S,8H,AS,0,1,2H,9H,4H,2C,9C,2,0
3S,QD,10H,AD,2H,JS,0,0,AC,2S,7S,10C,AS,1,1,9H,AH,7C,2D,6D,0,0,10S,3D,KD,7H,8D,0,0,KS,3H,7D,8C,QC,0,0,6S,9C,8S,QH,9D,1,0
9S,8D,2C,8H,JD,10D,1,0,9D,KC,6H,KH,5C,0,0,4S,7S,6D,JH,4H,1,0,KD,2S,KS,2H,7C,1,1,5D,QC,8S,QD,10H,1,0,JC,3D,6S,3S,3C,1,0
6S,JD,AS,KH,10D,9C,0,0,9D,5S,5C,10H,6D,1,0,7D,8D,2C,AD,7C,1,0,AC,KC,4H,7S,3H,0,0,QS,4S,9S,2S,KS,0,1,8H,QC,9H,KD,2D,0,0
AH,3D,6D,AS,8H,JH,1,0,4S,QS,3H,JC,KD,0,0,6S,10D,4H,3C,4D,1,0,KS,JD,5C,AD,2S,0,0,QD,10H,5D,8C,KH,0,0,10S,6C,9H,9C,7D,1,1
5C,4H,5D,JH,KD,AC,1,0,AD,2S,6D,6S,2H,2,1,7D,AS,8D,5H,6H,0,0,8H,7H,KH,KS,JC,0,0,9D,JD,JS,QH,8S,1,0,10C,9H,QD,7S,6C,0,0
JC,6C,QC,4D,9H,QD,1,0,KH,10C,AD,4C,6S,0,0,AC,8S,8H,10D,4H,1,0,JD,QH,8C,2H,3C,0,0,2S,9C,10S,KC,7D,0,1,4S,KS,QS,5S,9D,0,0
10D,6C,5C,4S,5S,AC,1,0,8C,8H,3C,5H,10H,1,0,7S,2S,JH,10S,10C,1,0,KH,QS,2D,KC,QC,1,1,6H,8D,7H,JS,4C,0,0,JC,KD,8S,QD,2C,0,0
JC,7S,KH,KD,8C,10H,0,0,8S,4S,3C,AD,AS,1,1,QC,9D,AH,6D,AC,1,0,KS,5C,6H,JH,2C,0,0,QS,QH,6C,10C,JD,1,0,3D,7C,JS,5D,5S,1,0
6C,5H,2C,9D,3H,KS,0,0,3D,AH,QD,AS,8C,1,1,QS,6H,7S,7D,8S,1,0,9S,10D,QC,AD,KC,0,0,JC,10S,KH,4S,JD,1,0,2H,8H,3S,5S,9C,0,0
AC,8S,4C,3H,2D,5C,0,0,9C,2H,7H,2S,QH,1,0,JC,6H,9D,9S,KH,1,0,3S,5D,4H,5S,3D,2,1,JH,AH,8C,6C,3C,0,0,KC,8D,2C,4D,JS,0,0
AD,3C,AS,3S,10D,10H,2,1,6C,5S,5D,QC,JC,1,0,JS,2D,7C,4D,8H,0,0,8C,3D,AH,KD,2H,0,0,8D,9C,KH,9D,KS,1,0,2C,7S,5H,9S,QH,0,0
KS,7S,3H,8C,3C,9S,1,0,AD,4H,10D,JS,10S,1,0,5H,3S,4C,6H,6C,1,0,5D,KD,8D,JC,9C,0,0,KH,3D,AS,QD,2C,0,0,QH,JD,JH,QC,QS,2,1
AH,9D,9S,7D,AS,4C,2,1,6S,7C,AD,8H,2C,0,0,2D,3S,3C,JH,8D,1,0,2S,9C,QH,5S,8C,0,0,5H,KD,7S,10C,KC,0,0,JD,6D,6H,QS,5C,1,0
9S,JS,4H,KS,QD,JD,1,0,QC,2S,6S,AH,4D,0,0,10D,8C,2D,10S,5C,1,0,8S,KC,3S,3H,2C,1,0,JH,9C,6H,4S,QH,0,0,5H,3C,9D,8H,KD,0,1
5H,3C,JD,2S,AH,4D,0,0,QC,KD,2H,7C,8D,0,1,10D,10C,JH,7H,AC,1,0,QS,5C,9S,10S,4S,0,0,9H,AS,6C,7D,5D,0,0,8S,2D,3D,AD,6H,0,0
7S,3C,JS,JH,9D,10H,1,1,2D,4C,8D,2C,KC,1,0,9H,KH,AS,6S,9S,1,0,5H,7D,2S,KS,3D,0,0,3H,AD,7H,QS,7C,1,0,8H,9C,QC,QD,6H,1,0
QC,KD,KS,2C,6C,5H,0,0,QD,4C,8C,4H,10S,1,0,QH,AH,7H,3C,10D,0,0,8S,5C,7C,7S,5S,2,1,2S,8H,QS,KH,JC,0,0,JH,10C,6H,7D,6D,1,0
7C,7D,6S,QD,9C,10S,1,0,QC,9D,10C,6D,KH,0,1,6C,9S,3C,KS,10D,0,0,5S,AS,AH,9H,6H,1,0,4S,QS,AD,7H,KC,0,0,KD,4D,QH,2S,5H,0,0
8C,QH,QC,QS,10H,KS,1,0,4C,7H,5S,AC,2H,0,0,3D,8S,KC,7D,10C,0,0,10S,6C,4S,5H,9C,0,0,JD,9D,3C,JH,6S,1,0,3S,2C,2S,7S,8D,1,1
3H,4C,7S,7C,10C,6D,1,1,8H,AC,KD,8S,KH,1,0,9H,3C,4S,9S,QH,1,0,10D,6H,JS,4D,5H,0,0,7H,8D,3D,AH,QS,0,0,6C,5C,JD,JC,AS,1,0
QD,10S,3C,JC,7C,6D,0,0,9S,6H,4C,10H,5D,0,0,2H,AH,8C,7H,4S,0,0,AC,KH,AD,5H,JH,1,1,6S,9D,7D,4D,6C,1,0,7S,3S,KD,5S,QH,0,0
5C,10H,2H,3C,AH,6H,0,0,7S,4C,2D,JS,KS,0,0,8C,AS,3S,8D,KC,1,0,9S,2S,7C,9D,QD,1,0,8H,JH,QC,KH,3H,0,0,QS,6C,JD,JC,5D,1,1
3C,9S,5S,5C,AD,KH,1,0,10H,QD,8H,9D,QS,1,0,JS,4S,5D,9H,6H,0,0,3S,JC,JH,6S,7S,1,1,AH,JD,4C,10D,KD,0,0,2C,8D,KC,2D,4H,1,0
JC,9H,QS,KC,QH,4H,1,0,4S,5D,2C,3C,2D,1,1,QC,10D,JS,6H,10H,1,0,QD,3S,2H,8S,9S,0,0,AS,KS,6C,3D,8D,0,0,2S,7C,4D,10S,KD,0,0
8H,5C,6S,KD,JS,9H,0,0,5S,QC,3C,4D,2D,0,0,QS,8S,4H,10H,KS,0,0,3H,JH,3D,7H,AC,1,0,JC,2H,KC,QD,QH,1,0,7S,9S,AH,AS,10D,1,1
4S,6D,4D,AC,4C,AH,2,0,JC,2S,KD,6C,KS,0,1,3H,10C,5D,3S,JH,1,0,5H,JS,8C,3D,7D,0,0,6H,5S,5C,8D,3C,1,0,JD,9C,AS,2C,KH,0,0
6H,10S,QD,JH,5C,4S,0,0,9S,7S,10D,2D,JS,0,0,6D,QC,AH,KD,8H,0,0,9C,3C,9D,QS,4H,1,0,7H,KS,3D,4D,2C,0,1,QH,7C,KH,2H,7D,1,0
KS,4D,4H,JH,6C,6S,2,1,3C,8S,9H,3D,7S,1,0,8C,5D,KC,9S,8H,1,0,JD,10H,QH,5H,2C,0,0,KH,QS,4C,AH,AS,1,0,2S,6D,8D,10C,6H,1,0
QC,10S,4H,5H,6C,AC,0,0,2H,8D,KD,AD,5C,0,0,3H,2D,7D,7H,AH,1,1,JC,5D,3D,3C,2S,1,0,QS,9H,7C,2C,4C,0,0,KH,4D,8C,10C,8H,1,0
QC,9C,KS,AH,7S,5C,0,0,10C,3S,QH,AD,3D,1,0,6C,3C,10H,QS,8D,0,1,10D,4S,7D,9H,4H,1,0,5H,KD,9S,JS,8S,0,0,AS,7H,6S,JH,QD,0,0
10S,10H,8S,4D,QS,4H,2,0,QC,2S,QH,QD,2H,2,1,4S,2D,7D,JS,7H,1,0,2C,10D,9H,AD,3C,0,0,3S,10C,7S,8H,5C,0,0,KH,5H,JH,5D,6D,1,0
JH,8S,8D,2S,AD,QD,1,0,2H,QS,KD,JC,7D,0,1,4D,9H,6H,5C,10D,0,0,4H,QH,10C,AC,8C,0,0,JD,5D,10H,JS,6D,1,0,4S,6C,KC,5H,3D,0,0
7H,KC,5H,10C,QS,JS,0,0,3D,3H,QD,10H,7S,1,0,7D,KH,JH,8C,AH,0,0,2C,7C,9D,4C,4H,1,0,9C,2H,QC,AD,KS,0,0,2D,8D,9H,6C,2S,1,1
7C,5H,KH,3D,2C,9C,0,0,7H,4S,9H,4H,2S,1,0,5C,10D,QH,10C,QS,2,1,10S,JC,8C,AS,6H,0,0,5D,6C,QC,KS,8S,0,0,9S,2D,7D,AH,3H,0,0
10D,KD,JC,9C,4C,2S,0,0,5S,3D,2C,3S,5H,2,0,AC,QS,4S,10H,2H,0,1,JD,KH,7S,6S,8H,0,0,7D,8C,6D,6H,4H,1,0,3C,10C,2D,5C,AH,0,0
7D,8H,KD,4D,4C,8C,2,1,8S,2D,2C,9H,2H,1,0,3D,3H,AC,5S,QS,1,0,5H,KS,JD,AS,2S,0,0,QH,KH,JS,AD,6H,0,0,10H,QC,JC,8D,10S,1,0
9D,10D,6H,8S,4S,5C,0,0,JC,JS,4C,QD,QS,2,0,9S,5S,3S,AH,KH,0,0,2C,3D,8C,7S,AS,0,1,AD,2D,AC,3C,2S,2,0,KC,9H,2H,5H,8H,0,0
JH,JS,8S,3C,9D,QH,1,0,9S,JD,4D,5D,10H,0,0,AH,7S,AC,8D,2H,1,0,6C,5S,QS,5C,7D,1,0,7C,8C,KC,7H,QC,1,0,KS,5H,4H,8H,3D,0,1
6D,7D,QH,8S,2H,JS,0,0,6S,8H,KD,KC,8C,1,1,2S,3D,8D,JC,7C,0,0,6C,5H,2C,2D,AD,1,0,4C,10D,7H,10H,10S,1,0,AC,6H,QD,5S,AH,1,0
KD,AS,5C,8S,QC,6S,0,1,7C,AD,6H,8H,7D,1,0,QH,9C,3H,4S,AH,0,0,2S,JH,5H,KH,7H,0,0,5D,2H,JS,4C,10D,0,0,8D,JC,6D,5S,QD,0,0
3S,6D,QC,7C,JH,9D,0,0,KS,QH,JC,7S,5D,0,0,AD,5S,KH,2S,AS,1,0,5H,3H,QS,6S,JS,0,0,2H,8D,4C,2C,10D,1,0,8C,KD,9H,7H,8H,1,1
AS,6S,5C,9H,2C,3H,0,0,6C,6H,JS,AD,QH,1,0,10C,AC,7S,2D,KC,0,0,JC,5D,KH,QS,3D,0,0,KD,2H,9S,9C,8S,1,1,6D,8C,4D,10D,5S,0,0
5C,JC,3C,AC,8D,8S,1,0,2H,3S,AD,QH,QC,1,1,KD,4H,6C,7H,8C,0,0,7D,2D,QD,JD,6D,0,0,7C,10D,KH,QS,JH,0,0,3H,5S,JS,5H,9C,1,0
6H,9H,AH,2D,3S,5S,0,0,6S,KH,9C,JS,AS,0,1,JC,5H,KC,2C,6D,0,0,KD,AC,7C,3C,9S,0,0,4H,JH,6C,JD,8S,1,0,10C,5C,10D,AD,7D,1,0
9S,AC,3C,AS,7C,6C,1,0,4S,10H,4C,8C,10D,2,0,6H,7D,6S,AD,QH,1,1,9C,9H,8H,8D,JD,2,0,3D,2H,KS,7S,3H,1,0,7H,AH,5C,KD,2S,0,0
3D,8H,KS,QH,8C,2S,1,0,2D,6H,10D,5S,10C,1,0,5H,7S,9H,2H,2C,1,0,7C,5D,8D,QD,AD,0,0,4C,7H,3S,6S,KC,0,1,10H,AC,9D,9C,KD,1,0
10C,6H,2S,10D,6D,2D,3,1,AS,2C,QC,QS,QD,1,0,4D,3S,AC,5S,9D,0,0,KS,5C,JC,6S,10S,0,0,QH,7S,10H,KC,8H,0,0,JD,7H,2H,7C,8D,1,0
3S,3D,KD,QC,4H,JC,1,0,AS,AC,5D,8D,AH,1,0,QH,6H,3H,10S,2C,0,0,5C,2S,8S,7D,4C,0,0,2H,10D,4D,QS,8C,0,0,6S,7H,8H,JH,6D,1,1
5S,9D,KD,QS,7S,10C,0,0,3D,QC,10D,6H,2C,0,0,KC,4H,JD,5C,AD,0,0,4D,QH,9S,2H,4C,1,1,3C,AH,AS,JH,6D,1,0,KH,6C,3H,3S,7H,1,0
JH,8S,9H,5D,6H,6D,1,0,JC,3D,10C,QS,6C,0,0,AS,JD,10H,2C,3H,0,0,4S,AC,JS,QC,5H,0,0,8H,8D,5S,7H,4D,1,0,7D,10S,10D,KS,KH,1,1
AH,QH,9D,10C,3D,QC,1,1,6D,JC,3C,6C,QD,1,0,4D,2D,8C,10H,KH,0,0,9H,KD,9S,2H,8S,1,0,7H,9C,JS,5H,5S,1,0,10D,AC,8D,4H,8H,1,0
KD,4C,JD,4H,AH,10D,1,0,KS,7H,4D,3D,5H,0,0,3H,JH,8D,2S,5S,0,0,2C,QD,KC,6C,2D,1,0,8C,QS,JC,7D,QH,1,1,9H,AS,3C,10H,10S,1,0
7D,10D,9D,6C,8S,4S,0,0,10H,5C,AS,4D,KC,0,0,KH,3H,QC,JD,KS,0,1,JH,7C,8D,9C,8H,1,0,QH,8C,5S,7H,6D,0,0,4C,9S,JC,2D,AH,0,0
QS,KS,9C,6S,10H,8H,0,0,6C,5H,AH,4H,7D,0,0,2S,QC,6D,10C,9S,0,1,4C,JH,QD,7H,JD,1,0,3D,3H,8D,10D,9H,1,0,4S,9D,5S,2C,AS,0,0
6D,7C,5C,4C,7S,6S,2,1,6H,3D,AC,2D,QD,0,0,2C,AD,8S,KH,4H,0,0,3C,9S,2H,5D,7H,0,0,3H,8H,AH,9H,7D,0,0,JS,QC,2S,5S,5H,1,0
7H,KH,4S,8D,JC,6D,0,0,3H,9D,3C,2D,10S,1,0,8C,3S,4C,9S,JD,0,0,QH,KC,2C,AC,KS,0,1,5D,8H,5C,2S,JS,1,0,7D,7S,10D,4D,AD,1,0
AS,8H,7H,8C,2H,9C,1,1,3D,4S,8S,4H,10S,1,0,9H,10H,5S,2D,10C,1,0,QS,6S,10D,6C,9D,1,0,AH,9S,2C,4D,7D,0,0,KS,AC,3H,5C,QD,0,0
10D,6S,5S,10C,7D,AH,1,0,JS,KD,KH,3H,5C,0,0,JD,3S,JH,2H,7H,1,0,4C,QC,6C,2C,2S,1,1,QD,9H,2D,3D,6D,0,0,5H,8D,9D,4H,10S,0,0
10H,3D,9C,6H,8C,KS,0,0,JC,KC,JD,4D,4S,2,1,AS,5H,QD,KH,8D,0,0,2S,3C,9S,5C,2D,1,0,KD,5S,9D,QH,QS,1,0,JH,8H,2C,8S,9H,1,0
7S,QD,10S,4D,7C,4H,2,1,10D,4S,KH,5H,6D,0,0,9D,KD,3S,8C,QS,0,0,3D,AS,QH,8S,KS,0,0,8D,10H,JC,5S,9H,0,0,6C,2D,3C,JH,KC,0,0
AH,6H,10D,JH,10C,8C,1,0,2S,8D,QH,10H,7D,0,1,3D,QC,QS,10S,5H,1,0,JD,KS,5D,AS,2H,0,0,9D,AD,JS,2C,KH,0,0,2D,3H,9C,9S,KD,1,0
6C,6D,QC,5H,9D,5S,2,0,AC,7S,4H,AH,JS,1,0,6H,7D,8H,8D,KC,1,0,5D,JD,3H,10C,KS,0,0,JH,4C,AD,QS,QD,1,0,4D,5C,3S,10S,QH,0,1
6H,8S,JH,JD,QS,KC,1,0,10H,2S,2C,8C,4H,1,0,AS,9S,KS,QD,2D,0,1,2H,9H,8H,AC,10S,0,0,5C,KD,6S,4S,9D,0,0,10D,7C,4D,6C,3C,0,0
KH,2S,8S,5C,10D,QS,0,0,7H,AD,KC,3H,6H,0,0,JH,5H,4D,4C,2D,1,0,8H,JS,AS,4S,9D,0,0,10H,7C,10C,6C,3C,1,1,JD,8D,8C,5S,7D,1,0
4C,9C,9S,QC,6H,6D,2,1,7H,KS,5H,10D,QH,0,0,KD,JC,5S,4S,AH,0,0,3C,JS,9D,3S,2D,1,0,5C,JD,AC,8H,6S,0,0,KC,10H,7C,2S,5D,0,0
7D,7H,KH,9C,10H,2C,1,0,AH,6C,JC,KC,9D,0,0,9H,JH,10C,10S,4C,1,1,7C,5C,3S,4D,KD,0,0,2S,3C,3H,6D,QS,1,0,2H,AC,JS,KS,6S,0,0
5H,QS,2C,3S,5C,6D,1,0,7C,7S,JC,AS,QD,1,0,6C,KS,KC,3D,KH,0,1,5D,8H,7D,8S,2S,1,0,2H,4H,4S,10C,3H,1,0,10S,3C,JH,QC,10D,1,0
QC,KC,10S,2H,3H,3D,1,0,6H,QH,KD,5C,8H,0,0,7D,QD,9H,7S,AS,1,0,7H,QS,AC,9D,KH,0,0,10H,10C,JS,2C,2D,2,1,6D,4C,AD,8S,7C,0,0
7S,8H,8C,2C,AH,3H,1,0,9S,JD,2D,5C,10H,0,0,KD,8S,QC,JC,AC,0,0,6S,5S,KS,QH,10D,0,0,4S,7H,3C,QS,4C,1,1,6D,8D,6C,10C,JS,1,0
8D,QC,2S,KS,4C,9D,0,0,5C,QH,7S,3S,7H,1,1,7D,AH,3H,AD,QS,1,0,4S,2H,4D,8C,6C,1,0,10S,7C,QD,6D,2C,0,0,2D,KH,AS,JH,10C,0,0
QS,2H,2S,KD,3S,JD,1,1,KC,QD,7C,6C,5H,0,0,5C,QC,JH,9D,8H,0,0,6D,AC,2D,7D,5S,0,0,10H,9H,3D,QH,6H,0,0,4S,4C,8C,KS,KH,1,0
2S,8D,9H,10C,4D,6S,0,0,10D,KH,8S,3C,2C,0,0,KD,3D,2H,5S,3S,1,1,6C,JH,7S,QH,9C,0,0,5H,9D,6H,7D,2D,0,0,4S,5D,AH,6D,8C,0,0
6H,4C,AH,3D,5H,KD,0,0,6S,7H,10H,8C,6D,1,0,5D,8S,KH,QH,AD,0,1,AS,JD,KS,KC,QS,0,0,4D,8D,3C,10S,JS,0,0,5C,2D,9C,2C,7S,1,0
10H,6C,AS,QH,8C,4D,0,0,7C,7H,7S,JH,QC,1,0,8S,3H,9S,9C,AC,1,1,KD,10C,7D,3D,8D,0,0,9D,2H,4S,JS,2S,1,0,JC,5S,10S,8H,10D,1,0
9D,QH,AS,AC,4H,8S,1,0,2S,3D,8D,KD,JC,0,0,4S,10H,6D,KC,3C,0,0,QS,5H,6H,2H,3S,0,0,7S,JH,3H,2C,KS,0,1,5S,6S,7D,10D,JD,0,0
2H,10S,8C,AS,4H,7C,0,0,KC,2D,2C,KH,3H,1,0,KS,3S,QC,9D,5D,0,0,8H,6H,KD,JS,10H,0,0,6D,4S,QD,6S,5S,1,1,5C,3D,5H,9H,9C,2,0
3D,KS,AS,8C,KD,8D,1,1,8S,QH,QD,9C,9H,2,0,4C,KC,JS,JH,7H,1,0,AC,7C,7D,6C,10S,1,0,4D,2S,5H,6S,AH,0,0,4H,5S,AD,2D,7S,0,0
10C,KC,JS,AD,4S,6D,0,0,8S,4D,5S,KH,6S,0,0,JD,5H,5D,KD,6H,1,0,AC,2S,2H,9C,3D,1,1,4C,8C,9D,9S,JH,1,0,10D,QS,7C,6C,QD,1,0
6C,7S,6S,QD,9S,JD,1,0,2S,8C,4C,10S,7D,0,0,2D,10H,KH,5C,4S,0,0,9D,4H,JH,3D,KC,0,0,7C,QC,QH,5S,2H,1,1,4D,8S,2C,KS,6D,0,0
4C,QS,5H,4S,3H,9H,1,1,2S,9S,3S,3C,5C,1,0,4D,JC,7C,7S,QD,1,0,AC,6H,JD,8D,AD,1,0,8C,AS,KC,3D,QH,0,0,8S,KS,9C,JH,6C,0,0
4D,7H,5D,8S,2C,10D,0,1,JC,AC,QS,9C,3D,0,0,QC,3S,AS,JH,5C,0,0,2S,4H,8H,6C,JD,0,0,8D,3H,2D,10C,8C,1,0,KS,KH,AD,10H,6D,0,0
KS,AD,2C,4D,9S,QH,0,0,QC,AH,5S,KH,KC,0,1,3H,8C,2S,3C,QD,1,0,4C,7H,6C,7C,8D,1,0,10H,6D,6H,6S,JD,1,0,QS,9C,5H,4S,7D,0,0
7D,JH,3C,8H,2C,QD,0,1,4S,8C,KC,JD,KH,0,0,6C,5S,10C,2S,8S,0,0,10H,5H,3D,8D,9C,0,0,JC,KS,4H,10S,AD,0,0,JS,7H,QC,3S,4D,0,0
8C,JD,6D,9S,6H,5C,1,0,9H,9C,4D,JH,KC,1,0,8H,2H,3C,AC,2C,1,0,7D,10D,AH,10C,AD,1,1,5H,QH,10S,JC,JS,1,0,AS,KH,2D,7S,KS,0,0
6H,KC,8C,2C,KS,QH,0,0,AH,4C,3D,JH,QS,0,0,2S,7D,4S,7H,AD,1,0,JS,5D,7C,10D,6S,0,0,QC,AS,9D,7S,9H,1,1,5H,8S,4D,3H,3C,1,0
QS,9S,JC,JH,6C,4C,1,0,AD,QH,2S,KH,6H,0,0,QD,KC,3H,8C,9D,0,0,7H,2D,8H,7S,10S,1,0,AS,10D,8D,AC,10H,1,0,2C,AH,JS,6D,5D,0,1
5C,5S,9H,9S,9C,JH,2,1,6C,QH,10S,5H,9D,0,0,KS,5D,AH,AD,4D,1,0,4S,QS,3D,KH,JC,0,0,4C,10C,7C,8C,6S,0,0,7D,6H,7H,4H,3S,1,0
QH,8S,3D,KS,9C,9S,1,0,4H,10C,4S,5S,KD,1,0,KC,9H,2S,10S,AH,0,0,5C,7H,6S,2C,10H,0,0,QC,4D,2H,3S,JD,0,0,JS,5D,2D,6D,AD,0,1
9S,JC,4S,KD,QS,2C,0,0,8D,4C,10C,3D,AH,0,1,9D,4D,AD,5D,7H,0,0,6D,8S,JD,10H,AS,0,0,6H,2S,QC,KC,QD,1,0,3C,3S,KH,JH,10S,1,0
5S,7D,9S,2D,KC,AC,0,0,9C,6S,QC,10H,8H,0,0,QH,QD,KH,10S,JS,1,0,3H,JD,7C,KD,3D,1,0,4C,KS,2C,QS,5D,0,0,4D,10D,4H,6H,AD,1,1
QD,JD,AH,5C,JC,5D,2,1,5H,5S,7C,KC,7S,2,0,AD,2S,10H,QS,AS,1,0,KD,2D,JS,2H,9C,1,0,4D,6H,8C,2C,3C,0,0,QH,6C,8H,4C,4S,1,0
6S,10H,9D,4S,9S,5D,1,0,7D,10S,7H,5S,8C,1,0,6D,3D,9C,7C,2H,0,0,6H,JH,AD,AC,QH,1,0,3C,KC,JC,3H,KD,1,0,2D,8S,QC,8D,KH,1,1
