Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
AC,KS,8S,3H,10D,7C,0,1,5C,8C,2S,KH,6C,0,0,6S,10H,QC,7S,AS,0,0,4C,6H,8H,JS,QD,0,0,4S,9D,2H,10C,5H,0,0,8D,9S,AH,10S,5D,0,0
JC,4S,6C,3D,4C,2D,1,0,3H,KD,AH,7S,5S,0,0,KH,7C,9D,QS,4H,0,0,QD,5C,QC,2S,KS,1,1,KC,10S,9S,3C,6H,0,0,10C,8C,JS,7D,6D,0,0
10C,7D,2D,7C,5S,8C,1,0,8S,KS,9D,8H,10D,1,1,4S,3D,7H,6H,KD,0,0,2H,KH,AS,2C,5H,1,0,7S,4H,4C,AD,9S,1,0,6D,3C,9H,JC,10S,0,0
9C,3S,6S,5S,4D,KS,0,0,QC,9D,9H,5C,QS,2,0,KC,7C,3D,8S,5D,0,0,10D,10C,7H,AH,2S,1,1,7S,JD,4C,6H,4S,1,0,6C,8H,AC,3C,2D,0,0
JH,AS,10D,10C,2S,JC,2,0,2C,QC,4D,KD,8S,0,0,6H,9H,3C,9D,7D,1,1,AC,9C,5S,JS,4C,0,0,QS,10S,7H,6D,10H,1,0,8D,5C,AD,KH,7S,0,0
9C,7S,QH,JC,10S,3H,0,0,AH,KC,9S,10H,3C,0,0,QS,8C,2H,5H,5D,1,1,AC,JD,2C,JH,4S,1,0,8H,6D,3S,AD,QC,0,0,7C,QD,JS,4H,AS,0,0
4D,KD,4C,10C,8S,AD,1,0,5S,2C,KH,KC,7D,0,0,8C,3C,QD,QC,3H,2,1,2D,7C,AC,9S,6S,0,0,5C,2S,3S,QH,QS,1,0,6D,8D,10H,8H,5H,1,0
4D,6C,QD,3C,4S,2H,1,1,2C,JS,9H,QH,7C,0,0,6D,QC,8C,9S,AH,0,0,9C,KS,3D,AC,5H,0,0,8H,JC,7S,KH,JH,1,0,AD,7D,KC,3H,QS,0,0
6D,QH,7C,9D,10S,10C,1,1,3H,8D,4H,2D,10D,0,0,9S,QC,4D,6C,8C,0,0,5S,9H,QD,4C,2C,0,0,KH,7D,8H,4S,9C,0,0,7S,8S,AS,AD,AC,1,0
JC,5C,5S,4S,8H,KC,1,0,9S,9D,10H,10C,JS,2,1,QC,KD,7H,AD,AS,1,0,8D,3H,KS,6D,6H,1,0,QH,6C,10D,JD,2D,0,0,8S,4C,6S,5H,9H,0,0
KH,7C,JS,3S,6H,9S,0,0,5D,9D,AS,AD,7S,1,0,QD,7D,3H,JD,5C,0,0,10H,QC,QH,8D,JH,1,0,4H,9C,8H,JC,KD,0,0,10S,10D,9H,5H,5S,2,1
AD,4H,9D,7C,7D,6C,1,0,JD,QS,9H,6D,9S,1,0,5S,KD,JS,QD,8H,0,0,2S,QC,2D,10S,6H,1,1,AS,3S,5C,AC,8C,1,0,7H,JH,KH,QH,3C,0,0
9H,AH,9S,JS,JC,6C,2,1,6D,QS,10H,3C,8D,0,0,KH,KD,4D,7H,5H,0,0,KS,3H,9D,2S,4S,0,0,10S,4C,2D,7C,8C,0,0,2C,3S,7D,AS,AD,1,0
10D,9S,AS,3D,3C,2S,1,0,10C,6C,5C,8S,2H,0,0,10H,KS,QH,JS,AD,0,0,JD,KC,8H,4S,KH,0,0,5H,10S,7H,7D,4C,1,1,6H,JC,2D,QD,4D,0,0
AS,JC,6S,3C,9H,5H,0,0,10D,4S,8D,QD,6D,0,1,4H,5S,3H,3D,7S,1,0,10H,KH,3S,2D,QS,0,0,2H,JS,7H,8H,6C,0,0,JD,8C,4D,7D,10C,0,0
2D,9H,8C,5S,JH,10H,0,0,6C,JD,KC,6S,3H,1,0,5D,4H,9S,7C,6D,0,0,5C,QC,8H,JS,4D,0,0,QD,10C,QS,7D,9C,1,0,3C,4C,10D,AD,7S,0,1
JD,JC,QC,AC,KD,4H,1,0,QH,7C,5S,3D,9D,0,1,10S,6C,KH,5D,JS,0,0,2S,9S,6H,7H,AS,0,0,2C,6D,8C,9H,10C,0,0,AD,10H,KS,5C,4C,0,0
4S,9C,KH,10C,8H,2S,0,0,7S,10D,JS,QD,KS,0,0,KC,4H,KD,2H,JD,0,0,6S,6D,9H,7C,JC,1,0,3D,2D,7H,AH,9D,0,1,QC,3H,5D,2C,10S,0,0
3S,3D,9H,3H,9S,6S,2,1,8S,JC,2D,KS,6C,0,0,4H,10D,AC,9D,4D,1,0,5D,9C,5S,QS,10S,1,0,5H,10H,6D,8C,AS,0,0,7D,QD,6H,QH,AD,1,0
QD,7H,AC,5C,2H,9S,0,0,3H,JH,3D,5S,KD,1,1,QC,AD,9H,4H,6H,0,0,6D,8C,9D,8S,7C,1,0,JS,10H,10C,KH,6C,1,0,KC,2S,7S,2D,10S,1,0
2C,5D,JS,10C,6H,7C,0,0,3S,5S,7S,9S,7D,1,0,2H,JC,6S,10H,AH,0,1,QD,8H,3D,5H,KC,0,0,9C,2D,6D,4S,8D,0,0,KD,8C,AC,JD,4H,0,0
5C,QD,4C,5S,KC,10C,1,0,6C,6H,4S,2H,10H,1,0,AC,7C,9C,6S,7D,1,0,AD,AS,5H,4D,2S,1,0,KD,2D,2C,QS,KH,1,1,6D,8C,10D,8D,AH,1,0
AC,QH,2C,4C,6H,QC,1,0,3H,7H,3C,AS,8C,1,0,6S,9H,JS,QS,5D,0,0,10C,4H,5H,2H,KC,0,1,KH,8D,6C,4S,8S,1,0,JD,5S,JC,7D,9S,1,0
5H,QS,QC,AH,7D,6S,1,0,KC,7S,9S,4C,JS,0,0,6C,6H,AS,9C,4S,1,0,10C,5C,JC,8S,10D,1,0,2D,KH,KD,4D,9D,0,1,2C,3C,8D,3S,7C,1,0
9D,10H,QH,4D,9C,6D,1,0,9S,3D,6S,JH,7S,0,1,5D,2C,5H,8D,3C,1,0,4C,3S,7C,KS,QD,0,0,4S,KH,AD,AC,AH,1,0,2H,JD,5C,KD,JS,1,0
QS,10C,QD,7S,8S,JS,1,0,3C,KC,8H,AS,JC,0,0,5S,KS,9S,2C,KH,0,0,7H,JH,10H,4C,5H,0,0,2H,9D,AC,6S,QC,0,1,2D,AD,10S,3D,2S,1,0
QS,6S,7D,8S,7C,8C,2,0,JH,9D,6H,AC,10C,0,0,AS,8H,10D,3S,QD,0,1,2D,6C,10H,3D,3H,1,0,3C,JS,5H,5D,6D,1,0,2S,2H,9H,2C,9C,2,0
9H,KC,3D,AC,9C,AD,2,0,10S,7C,6S,AS,2C,0,0,JC,5C,5S,8C,3C,1,0,10C,4S,QC,JH,10H,1,1,4C,KH,4H,QD,10D,1,0,8D,JD,9S,3S,5D,0,0
10S,8D,6D,AH,4S,3S,0,0,QC,6H,9S,KC,AC,0,0,QH,2C,4H,QD,7D,1,0,10D,JS,10H,AS,9D,1,1,7H,KH,QS,8C,10C,0,0,5H,5D,JD,4D,5C,1,0
8D,KD,3C,QD,JS,9S,0,0,6D,2D,4C,10S,10H,1,0,JH,6S,4H,KS,9C,0,1,3S,6H,6C,JC,5C,1,0,7D,8C,10C,9D,KH,0,0,KC,5S,5H,3D,AS,1,0
9C,QC,6C,AS,QS,JC,1,1,2S,4H,KC,4S,JS,1,0,KH,8H,7H,8D,9D,1,0,5D,9H,QH,9S,2C,1,0,7S,4C,6H,3C,3H,1,0,QD,AD,6S,2D,7D,0,0
4D,6S,KC,AC,2D,10C,0,0,QD,9H,4S,5D,AH,0,0,JS,KD,5C,KS,4C,0,1,JD,2C,6C,9S,3H,0,0,9C,7H,7S,QS,8C,1,0,10H,AD,3D,5H,2S,0,0
9H,9D,AD,8C,2C,4C,1,0,3H,KS,AH,5C,3C,1,1,8H,6S,10D,4D,5S,0,0,2S,6H,4H,JS,9C,0,0,KD,7D,AS,9S,QS,0,0,7S,5H,QD,JC,7H,1,0
3C,AD,7D,8S,JH,8H,1,0,8C,6D,AC,5D,7C,0,1,QC,2H,7S,9S,4S,0,0,JS,4D,3H,4C,6S,1,0,AS,10C,KS,6C,9H,0,0,5H,5S,10D,2S,QH,1,0
10D,7C,8S,2H,10S,7D,2,1,4H,QS,5S,AC,QD,1,0,6D,4S,KH,8C,JC,0,0,6S,7H,JH,3H,QC,0,0,2D,4D,KC,10H,2C,1,0,JS,9C,3C,JD,QH,1,0
7H,KH,5C,3D,9C,8D,0,1,AC,2S,AD,10H,6C,1,0,8S,8H,KS,7D,9S,1,0,JD,AH,7S,5H,10D,0,0,QS,4C,QC,9D,5S,1,0,4D,KD,7C,JH,5D,0,0
6H,6S,3H,JS,JH,5D,2,1,7C,4D,10H,9D,8S,0,0,9H,8D,3S,KC,7H,0,0,7S,QD,2H,5H,10S,0,0,AH,7D,3D,5S,AD,1,0,3C,KS,QH,4S,6C,0,0
5D,10H,JD,AD,9H,AH,1,0,4S,4D,5S,7H,2S,1,0,7D,10S,2D,JC,9D,0,0,4C,10D,8D,5H,QC,0,1,JS,8H,KS,6S,6C,1,0,2C,10C,3H,JH,QS,0,0
QS,QH,7D,QC,5C,4D,1,1,9S,AH,KD,JD,KC,0,0,KS,JC,5S,10S,4C,0,0,7S,9H,8S,KH,2S,0,0,7C,8H,3S,9D,10C,0,0,5D,JS,9C,6D,10H,0,0
JH,QD,AH,4S,9S,10C,0,0,3S,5S,6C,3C,6D,2,1,8S,KS,9D,AS,AC,1,0,QS,5C,10S,QC,10H,2,0,8D,KC,JC,3D,2D,0,0,7H,5D,9H,6S,4H,0,0
AC,JH,10C,8D,AS,AH,1,0,9D,2H,5S,AD,7D,0,0,JD,5D,8H,QS,2C,0,0,3H,8C,7C,10H,2D,0,0,7H,9C,4S,4H,KS,1,0,KD,7S,10S,3S,KH,0,1
5H,4H,8D,KH,6D,10D,0,0,QS,7D,4C,4D,JS,1,0,KC,9C,JC,10S,3C,0,0,JD,8S,6C,5C,5S,1,1,KS,2C,10H,AH,9S,0,0,AD,2D,3S,7S,AS,1,0
JS,7D,JH,8D,3H,6H,1,0,8S,4S,5S,5H,QH,1,0,10D,10S,7C,2C,8H,1,0,AS,3S,3C,10C,2H,1,1,5C,JC,5D,JD,QD,2,0,AD,10H,4C,4H,2D,1,0
AD,QS,4C,JC,5D,7D,0,1,6C,9D,2H,2S,9H,2,0,4S,KC,6D,5H,7S,0,0,4D,7C,JD,8H,10S,0,0,6S,10H,KS,AC,10D,1,0,3C,3H,9C,2C,5S,1,0
6C,AH,4C,JC,3D,2D,0,0,6S,8S,10C,KD,7D,0,0,QC,5S,5D,7H,3C,1,0,5H,8C,3H,2H,JD,0,0,7C,JS,10S,9H,10D,1,0,AC,QD,6H,KS,6D,1,1
QS,5S,JD,9H,9S,4D,1,0,8S,9D,AH,7C,9C,1,0,10D,JH,2H,5H,2C,1,0,10H,AD,10S,QC,10C,1,0,2D,KS,8D,7D,4C,0,0,8C,QH,2S,6C,KH,0,1
3S,7C,AD,7D,3C,6C,2,0,QC,4C,3H,KC,JS,0,0,JH,7S,2D,7H,10C,1,0,QD,KS,5D,10H,8S,0,0,5C,4D,4S,9H,10D,1,1,AH,6D,JC,AC,AS,1,0
JH,7C,QH,2S,3D,QC,1,1,2C,6S,8D,QD,5S,0,0,AC,JC,8C,JD,4S,1,0,10C,6H,5H,AH,3S,0,0,10S,9S,KS,4D,4C,1,0,5C,9C,10D,9H,KD,1,0
3D,10H,KD,2D,5S,QH,0,0,6S,8H,AH,AC,5D,1,1,7H,6D,AD,4C,AS,1,0,10D,10S,5H,QC,6H,1,0,9D,5C,JS,8S,2S,0,0,3H,3C,8D,JC,QS,1,0
KH,6D,7S,KS,QS,5S,0,0,5H,8S,9C,9S,AD,1,0,JS,5C,4C,10S,3D,0,0,10D,3H,4H,2D,9D,0,0,6C,2H,5D,KC,QH,0,0,6H,8D,KD,JH,6S,1,1
5S,KS,8C,7C,AD,AS,1,1,8S,6C,9D,QH,4S,0,0,2H,5H,4C,10D,10S,1,0,5C,3H,7S,4D,JC,0,0,2S,5D,10H,2C,9S,1,0,7D,3S,6S,JD,QS,0,0
4D,8D,KS,9C,JD,7H,0,0,6D,AH,KC,7S,9D,0,0,3C,9S,4S,JC,4C,1,1,QD,2H,AS,5H,10C,0,0,6H,4H,2C,8H,10D,0,0,3H,KD,JH,7C,5D,0,0
4C,8S,4D,8D,9S,6D,2,0,7D,JS,2D,AC,KD,0,0,6S,JC,JD,QS,5C,1,0,5S,AS,QC,QD,8H,1,1,10S,4H,9H,10C,6C,1,0,KC,7S,8C,JH,6H,0,0
4D,6S,6H,10S,JC,QD,1,0,KS,3D,2H,9D,5D,0,0,5H,10D,3C,QS,AC,0,1,6D,AS,10C,QC,AD,1,0,JH,8S,7C,4H,8H,1,0,5S,KC,3S,2D,JD,0,0
KD,4C,7C,8H,JC,QC,0,0,5S,9D,KH,4S,10S,0,1,QD,9H,JD,KS,10H,0,0,5H,AH,AC,9C,5D,2,0,9S,3C,6H,QH,6D,1,0,10D,3H,4D,2C,AS,0,0
5H,QC,8C,3H,KD,8S,1,0,3D,7C,6S,4S,7S,1,0,5C,4C,9S,9H,JH,1,0,2D,4H,QH,6H,9C,0,1,10D,AS,9D,7D,2C,0,0,10C,JC,6C,AC,4D,0,0
6D,AH,3H,8S,3S,7D,1,0,10C,2D,5C,AC,6S,0,0,3C,2S,4H,AD,KS,0,0,2H,QD,KD,9D,AS,0,0,10H,JD,6C,JS,5H,1,0,7H,JC,5D,7C,5S,2,1
JD,6C,9H,QD,6H,9C,2,0,JS,10S,2H,7H,4D,0,0,AD,QC,4C,10D,3D,0,1,JH,2C,4H,8D,5D,0,0,AS,8C,KD,3S,5C,0,0,3H,7S,8S,10H,4S,0,0
2H,QS,JS,4S,8H,10S,0,0,9D,3C,8S,AH,KS,0,0,7D,10H,AD,2C,7S,1,0,8D,4H,5H,3H,8C,1,1,4D,9C,KD,2D,6C,0,0,3S,5C,4C,KC,3D,1,0
4D,10S,4S,4C,AD,8D,1,0,5S,AC,9C,8S,KS,0,0,6D,AS,9S,2H,QS,0,0,9D,JH,6S,3D,8H,0,1,7C,JC,10C,6C,7D,1,0,2S,JD,JS,4H,10H,1,0
8H,10H,8D,KC,8C,2H,1,0,6H,2S,4D,7D,AC,0,0,KD,9S,KS,4H,JD,0,0,4C,6C,9D,QS,JS,0,0,5D,3S,6S,7S,3H,1,1,5C,JH,5S,KH,7C,1,0
5S,4C,AC,4S,QD,4H,1,0,10H,JH,JC,3S,KD,1,0,8S,9H,QC,JS,6D,0,0,8C,6S,10D,9D,3C,0,0,AH,8H,8D,AD,9C,2,1,QH,7C,6H,2S,2C,1,0
KS,4C,4S,7S,5S,6C,1,0,4D,6H,KC,8S,3S,0,0,3D,10S,JC,9H,5D,0,1,AC,6S,9C,5C,10C,0,0,JS,KH,AS,AH,2H,1,0,2C,7H,9D,8D,10H,0,0
AH,9S,4H,8S,7H,3C,0,0,KD,KC,6H,JC,8D,0,1,10D,6D,2S,QS,3H,0,0,7S,2C,8C,AS,6C,0,0,5D,QH,3D,9H,4C,0,0,JH,9D,7C,5C,5H,1,0
9S,6D,10D,QS,9D,JH,1,0,4H,8H,QC,2S,10S,0,1,JD,KC,KH,7H,QH,0,0,6H,5C,5D,3H,3C,2,0,AS,7S,4C,9C,8S,0,0,2D,7D,KD,KS,3D,0,0
AD,QS,6D,JC,3D,3H,1,0,6C,QH,QD,AS,8D,1,0,5C,8C,2S,4H,AH,0,0,7H,5S,KD,2D,KS,0,0,AC,9H,7D,2C,7C,1,1,5D,3C,QC,10C,JS,0,0
6S,4C,5S,2H,10S,10D,1,0,AS,7D,4H,JC,5H,0,0,QS,8H,9S,9D,AC,1,1,10H,AD,9H,3H,JH,0,0,10C,QD,4S,JS,2D,0,0,3D,6H,KH,JD,KC,0,0
8C,3H,4H,4C,JH,6H,1,1,QS,KH,2C,5H,10C,0,0,6S,7C,JD,KS,9D,0,0,8S,AC,3S,2D,10H,0,0,2H,5C,10D,5S,2S,2,0,9H,JC,7S,4S,6D,0,0
6H,4S,10S,5D,5H,KC,1,0,AS,9D,JH,3S,KS,0,0,JD,7C,3C,AC,10H,0,0,9C,7D,8C,QS,8D,1,0,JC,4H,3D,JS,KD,1,1,4D,KH,7S,AH,2S,0,0
8H,KC,JS,8D,3H,AC,1,0,5S,AS,KH,2H,8S,0,0,QS,3D,9H,4C,QC,1,0,5H,KD,10S,7S,JH,0,0,9S,6S,7D,7H,9D,2,1,5C,6D,9C,10C,2S,0,0
10D,6S,10C,QH,AH,AC,1,1,JH,JD,4C,5H,QD,1,0,9S,7C,2S,10H,2C,1,0,AS,7S,3H,JC,9H,0,0,4H,9D,8C,8H,5S,1,0,10S,7H,KS,JS,9C,0,0
5C,10C,KD,7H,AH,JS,0,0,2C,4C,5H,8D,JH,0,0,QD,6H,8S,9C,AD,0,0,7S,5S,3S,4D,9H,0,0,QC,QH,4H,2S,10D,1,0,JD,8C,8H,AC,KH,1,1
QS,3D,3C,6S,7C,2D,1,0,7H,AC,QC,8C,QH,1,1,3H,8H,5H,9C,3S,1,0,8S,9D,7D,9S,4H,1,0,KS,4D,AH,6C,10C,0,0,10S,10H,JC,4C,AD,1,0
6D,JH,6C,JC,8C,AH,2,0,6H,3D,2D,KH,5S,0,0,7S,9D,2C,QC,JS,0,0,4S,4C,5D,3S,10D,1,1,QS,4H,QD,10C,2H,1,0,AD,8S,9H,AS,7C,1,0
7C,QD,3C,10H,AH,AS,1,0,3H,10S,5C,8H,6S,0,0,4H,2H,QS,4S,8C,1,0,KC,QC,4D,2S,5D,0,0,JH,9D,JC,7S,KD,1,1,QH,KS,6H,6C,10D,1,0
8S,3H,7H,8H,4H,JC,1,0,6D,8D,2S,5H,QS,0,0,3D,AH,AC,KS,9C,1,0,QH,3S,10C,8C,QD,1,1,5S,6C,JS,KD,4S,0,0,AD,10H,9D,4C,2D,0,0
5H,QS,7S,3H,4H,JD,0,0,8D,2S,JC,6S,KS,0,0,3D,7D,KH,3S,8H,1,0,KD,9D,2C,QD,JS,0,0,8S,9C,5S,AC,4C,0,0,9S,6H,10D,10C,5C,1,1
4D,6H,AS,3C,6D,AD,2,0,2S,JH,9H,KS,6S,0,0,JS,3S,AH,3D,4H,1,1,QC,KH,7H,8H,8S,1,0,KC,8D,5S,4S,8C,1,0,4C,JC,10H,2C,2D,1,0
QC,4C,QS,AC,10C,7H,1,1,4S,7C,8S,5D,2S,0,0,10H,JC,QH,AS,6H,0,0,2H,JH,3D,KH,5S,0,0,QD,5H,JS,3C,JD,1,0,KC,6S,4D,10S,KD,0,0
9D,6H,10S,5H,9S,10C,2,0,KC,9H,4S,3S,JC,0,0,AH,KS,JS,8D,5D,0,0,QD,3D,4D,7D,10D,0,1,7C,6D,AS,6S,5C,1,0,2D,3H,9C,2C,AD,1,0
5H,8C,6D,4H,3D,9D,0,0,QC,QD,QS,7H,JH,1,0,2H,6H,5S,KC,9S,0,0,2S,KD,6S,AC,KH,0,0,3C,7S,6C,QH,5C,0,0,JD,3H,10D,JS,AD,1,1
JS,3H,KS,7S,10C,9D,0,0,3D,AS,4C,5C,4D,1,0,KC,3S,8S,JH,9C,0,0,2H,10S,KH,2C,QC,1,0,4H,8C,3C,KD,6H,0,0,QS,7D,7C,6S,QD,2,1
5D,9S,KC,3S,JC,7H,0,0,8D,QS,10D,6C,JH,0,0,5S,3C,KS,7S,10S,0,0,KH,QD,9H,9D,JD,1,1,7C,AS,10H,3H,AH,1,0,6D,KD,4D,2C,AC,0,0
JD,8C,QD,QH,7S,QC,1,0,KH,2D,3C,AH,QS,0,0,10C,8H,7D,9H,KD,0,1,5S,7H,10S,4H,4C,1,0,2S,6D,JH,JC,4D,1,0,KC,8S,2H,3S,AC,0,0
4D,QS,4C,8S,JS,3H,1,0,AC,2S,3C,7C,AS,1,0,7H,AD,QH,JH,5C,0,0,9C,6H,6S,10D,7D,1,0,2H,5H,9S,3S,2C,1,0,KS,KC,6D,AH,2D,0,1
QS,3C,10S,4H,10H,2H,1,0,KS,8D,3D,JH,9C,0,0,8C,QD,7D,JD,7S,1,0,5D,KC,QH,9D,8S,0,0,6S,6H,7C,4S,8H,1,1,10D,AC,JC,4C,7H,0,0
KD,QS,5H,8C,5D,2H,1,0,JS,JC,10D,9D,2C,1,0,9S,4C,JH,6C,9C,1,1,7S,6D,7C,5C,3H,1,0,KC,8S,2S,QD,10S,0,0,QH,KH,AH,4H,KS,0,0
KH,7C,JD,8D,4C,5S,0,0,9D,3H,6C,AC,8H,0,0,8C,QD,2D,9S,QH,1,1,8S,QC,9C,4D,2C,0,0,7S,5C,KD,7H,JC,1,0,2H,6H,10S,5D,KC,0,0
QS,10H,AS,JC,QH,8H,1,0,5D,10S,2D,4C,7H,0,0,10D,7D,7C,5S,AC,1,0,5H,3D,6D,AD,2S,0,0,JD,JH,4D,KD,QD,1,1,2C,8D,JS,9S,8S,1,0
9D,8H,QH,4S,3S,6S,0,0,2S,4D,8S,JD,4H,1,0,5C,6D,5D,10C,QD,1,0,6C,7C,3C,KD,5S,0,0,AC,10D,2C,7S,6H,0,1,3H,KC,JC,9S,2D,0,0
10S,4H,9D,JS,7C,7S,1,0,8D,5H,8C,5C,QH,2,1,8S,JD,7D,6S,9S,0,0,6D,AH,6H,3C,5S,1,0,7H,AS,8H,4S,4C,1,0,QC,KH,2H,3S,3D,1,0
7D,QD,9C,8H,KD,7C,1,0,6S,4S,2D,4H,8D,1,0,6D,JS,5H,QS,KS,0,0,7H,5C,9S,KC,10D,0,0,9H,KH,QH,9D,3D,1,1,3H,2S,AS,8S,10S,0,0
3S,10D,10C,JD,6C,7C,1,0,9S,KH,6H,4S,4C,1,0,8C,KD,KC,KS,AC,0,1,7H,6D,JH,5S,3D,0,0,2C,9H,7S,8D,QH,0,0,5H,QC,JS,2D,5D,1,0
3C,4D,6H,8C,JH,7C,0,0,10C,8H,8S,10D,JS,2,0,3S,5S,9H,4S,5D,1,1,KC,6C,QC,4C,AD,0,0,AH,QS,QH,7D,10H,1,0,3D,KD,AS,6D,6S,1,0
6S,3D,JD,5S,QD,8H,0,1,3S,7S,2S,10D,7C,1,0,5D,6H,4H,8D,8C,1,0,2H,6D,QH,JH,2D,1,0,AS,4C,JC,AH,7D,1,0,KH,KC,4S,JS,10H,0,0
AS,6S,10D,7D,2H,10C,1,0,5H,6C,3C,4C,QS,0,0,AD,8S,QH,KS,2D,0,0,2C,QD,5C,10H,7H,0,0,JC,3D,8C,QC,8D,1,1,KH,8H,10S,KC,AH,0,0
8H,JD,2C,10S,5C,KS,0,0,5H,5D,AS,2H,6S,1,0,6H,QS,9H,7H,3H,0,0,9C,QC,6C,10H,4S,0,0,8D,8S,7C,JH,6D,1,0,AC,5S,KH,9S,4D,0,1
JH,3D,JD,7C,4S,2H,1,0,AS,2C,10H,6C,4D,0,0,4H,KD,8C,5S,9C,0,1,10C,8H,JS,7S,9S,0,0,QH,7H,6D,5D,KS,0,0,10D,3H,8D,JC,9H,0,0
6D,2C,JS,9D,10D,AS,0,0,QH,6C,8D,5H,3D,0,0,JD,7H,10C,7S,6S,1,1,8C,KH,2H,QS,4H,0,0,5S,JH,3C,10S,2D,0,0,5C,JC,KC,3H,4C,0,0
4H,3H,AH,2S,6S,8S,0,0,8C,10C,9H,9S,9D,1,0,5S,JD,KS,2C,10S,0,0,2D,KC,4C,QH,AC,0,1,9C,8D,7C,7D,3C,1,0,3S,QC,6C,4D,7H,0,0
4S,2C,7D,AH,AC,JC,1,0,7H,4H,10D,9C,6C,0,0,4D,2H,4C,5D,2D,2,1,KC,8D,JH,QD,8C,1,0,JS,QC,KS,9S,3S,0,0,3C,10H,9H,10C,6H,1,0
JS,9H,AH,10D,JH,KH,1,0,9C,5S,6H,6C,QH,1,0,5H,9D,AD,JD,10S,0,0,3H,2S,2D,4H,QS,1,1,2H,QC,KD,6D,7S,0,0,AS,2C,10H,3C,7C,0,0
9S,KS,AC,9H,6S,7D,1,0,10D,KH,8H,4D,JC,0,0,4C,5C,JD,3S,3D,1,0,6H,8C,6D,QS,5H,1,0,10S,4H,6C,8D,7C,0,1,2H,9C,10C,9D,JH,1,0
9H,8C,9D,10C,KS,5D,1,0,6H,7S,2C,QH,KH,0,0,10S,3D,4H,AC,7H,0,0,4S,JS,9C,4D,3S,1,0,JH,6S,QD,2D,8H,0,1,6C,9S,JC,8D,6D,1,0
4H,3D,9C,6C,KH,10S,0,1,9D,2H,QD,9H,3S,1,0,KC,3C,10C,7C,3H,1,0,2S,4D,5C,8S,4S,1,0,10H,2C,KS,JC,AC,0,0,6S,5S,QS,QC,QH,1,0
7C,JS,5S,JC,9C,10H,1,0,9D,7D,QH,3S,6C,0,0,9H,AC,2C,2D,8H,1,0,4D,7H,8C,4C,8D,2,0,AH,AS,2S,8S,10C,1,1,5H,4H,9S,KH,10S,0,0
8D,4S,KD,JH,JC,AS,1,0,7H,5D,6H,JD,QH,0,1,QD,2S,KS,6S,5C,0,0,8H,10C,KC,QC,AH,0,0,KH,4H,7S,6D,2H,0,0,3C,7C,AD,4D,5S,0,0
10S,2S,6S,9C,8D,QC,0,0,6H,4D,3S,8S,10D,0,0,2D,JC,JD,2H,3H,2,0,5D,10H,8H,7D,KC,0,0,9H,3D,10C,KH,5H,0,1,8C,9D,AS,JS,QD,0,0
4D,8D,10S,6C,QH,5C,0,0,2C,2D,AS,6D,7H,1,0,10D,2S,7S,9C,8S,0,0,10H,3S,KH,JD,5S,0,0,4H,5H,KD,AD,9S,0,0,8C,QD,6S,JS,3C,0,1
9H,5S,5D,QS,6C,7S,1,0,9D,3C,5H,AH,7D,0,0,2S,9C,KS,KH,AS,0,0,6H,JC,3D,4D,2H,0,1,AD,2C,QH,4C,10D,0,0,8C,JD,2D,KD,KC,0,0
4C,JS,7H,9D,2D,6D,0,0,6C,8D,7C,3C,8C,1,0,KC,8H,9C,6H,QD,0,0,JH,AC,9H,7D,7S,1,0,2H,JD,9S,AD,AH,1,0,10D,3H,KS,10S,4D,1,1
10C,10S,AH,JD,5H,3D,1,0,4D,JH,KH,QS,10H,0,0,3C,5C,8D,8H,6S,1,0,7S,JC,QD,KC,5S,0,0,8S,2H,KD,AD,4C,0,0,AC,KS,7H,4H,6D,0,1
2C,8S,QH,KS,2S,6H,1,0,AC,9S,10H,KD,10D,1,0,3H,10C,8C,6C,7C,0,1,4H,4S,6S,10S,7D,1,0,JC,AH,QC,AD,5S,1,0,AS,KC,KH,2D,7S,0,0
6H,4H,6C,2C,5C,3D,1,0,4D,JS,10S,2D,7S,0,1,QS,KH,10D,9H,KS,0,0,4C,8D,JD,AC,6D,0,0,QD,10H,10C,7C,KD,1,0,5H,9C,8S,7H,QH,0,0
QC,4C,3D,9C,AC,KC,0,0,AS,9H,6H,QH,5C,0,0,10S,9D,JS,10D,QS,1,0,7D,QD,5D,JC,AD,0,0,JD,AH,6S,2S,JH,1,1,6D,6C,9S,7H,8C,1,0
9S,5S,QS,6D,AD,10D,0,0,9D,8D,4C,7H,2D,0,0,4H,10H,3C,7C,5H,0,0,JH,6S,9H,8S,7S,0,0,4D,QD,2S,AS,4S,1,0,KH,JD,3D,6C,JS,1,1
7D,QH,8C,2D,QD,3H,1,0,4H,6C,5H,QS,10S,0,0,7C,8S,JC,5D,7S,1,0,5S,AC,10D,4S,JD,0,0,4D,6D,10H,2C,9C,0,0,KC,KS,8D,6H,AS,0,1
3C,2D,4C,AS,9S,7H,0,0,8H,10D,9H,QD,8D,1,0,AD,5D,4S,3S,9D,0,0,AC,4H,KH,JH,6S,0,0,10S,9C,5C,2C,5S,1,1,KS,7D,7S,QH,6D,1,0
